"parent_id"	"miRNA_cluster"	"target_name"	"query_name"	"mfe"	"pval"	"gene_id"	"cmp_ref_gene"
"1280"	"ptg000007l:10421435-10422052"	"Cluster_17776"	"ptg000007l:10421434-10422052"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28.2	0.043542	"MSTRG.15099"	NA
"1281"	"ptg000007l:8101160-8101396"	"Cluster_17776"	"ptg000007l:8101159-8101396"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.7	0.035931	"MSTRG.14760"	NA
"1282"	"ptg000008l:32129095-32130287"	"Cluster_17776"	"ptg000008l:32130094-32130287"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-24.7	0.044863	"MSTRG.18848"	NA
"1283"	"ptg000008l:8670674-8670966"	"Cluster_17776"	"ptg000008l:8670673-8670966"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.4	0.006501	"MSTRG.16284"	NA
"1284"	"ptg000008l:9937758-9938045"	"Cluster_17776"	"ptg000008l:9937757-9938045"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-27.9	0.014607	"MSTRG.16467"	NA
"1285"	"ptg000008l:9939924-9940981"	"Cluster_17776"	"ptg000008l:9939923-9940924"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-31.2	0.020252	"MSTRG.16468"	NA
"1286"	"ptg000008l:13624221-13624436"	"Cluster_17776"	"ptg000008l:13624220-13624436"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.9	0.027299	"MSTRG.16898"	NA
"1287"	"ptg000009l:12822717-12824220"	"Cluster_17776"	"ptg000009l:12823716-12824220"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28.2	0.031798	"MSTRG.21337"	NA
"1288"	"ptg000009l:1140261-1142697"	"Cluster_17776"	"ptg000009l:1141260-1142261"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.9	0.038137	"MSTRG.19946"	NA
"1289"	"ptg000011l:6515646-6520502"	"Cluster_17776"	"ptg000011l:6519645-6520502"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-35.5	0.001857	"MSTRG.22807"	NA
"1290"	"ptg000011l:4176511-4176757"	"Cluster_17776"	"ptg000011l:4176510-4176757"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-26	0.032536	"MSTRG.22499"	NA
"1291"	"ptg000011l:6135619-6136513"	"Cluster_17776"	"ptg000011l:6135618-6136513"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.5	0.039433	"MSTRG.22749"	NA
"1292"	"ptg000011l:10633400-10633872"	"Cluster_17776"	"ptg000011l:10633399-10633872"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28.2	0.028742	"MSTRG.23258"	NA
"1293"	"ptg000012l:1231551-1247572"	"Cluster_17776"	"ptg000012l:1238550-1239551"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-30.8	0.024621	"MSTRG.23774"	NA
"1294"	"ptg000015l:5511859-5512682"	"Cluster_17776"	"ptg000015l:5511858-5512682"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.8	0.030088	"MSTRG.26523"	NA
"1295"	"ptg000016l:5348590-5350760"	"Cluster_17776"	"ptg000016l:5350589-5350760"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-24.7	0.036356	"MSTRG.27912"	NA
"1296"	"ptg000016l:3912247-3912503"	"Cluster_17776"	"ptg000016l:3912246-3912503"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28.9	0.006729	"MSTRG.27741"	NA
"1297"	"ptg000017l:7221964-7225809"	"Cluster_17776"	"ptg000017l:7221963-7222964"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.7	0.042012	"MSTRG.29818"	NA
"1298"	"ptg000017l:6863653-6864354"	"Cluster_17776"	"ptg000017l:6863652-6864354"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28.9	0.037041	"MSTRG.29768"	NA
"1299"	"ptg000018l:12530037-12536356"	"Cluster_17776"	"ptg000018l:12534036-12535037"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.7	0.042012	"MSTRG.31983"	NA
"1300"	"ptg000019l:456496-471363"	"Cluster_17776"	"ptg000019l:463495-464496"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.7	0.042012	"MSTRG.32516"	"FUN_025256"
"1301"	"ptg000020l:2109514-2116170"	"Cluster_17776"	"ptg000020l:2110513-2111514"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.5	0.046272	"MSTRG.33460"	NA
"1302"	"ptg000020l:6060647-6061375"	"Cluster_17776"	"ptg000020l:6060646-6061375"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-31.5	0.01056	"MSTRG.33864"	NA
"1303"	"ptg000020l:16787796-16788168"	"Cluster_17776"	"ptg000020l:16787795-16788168"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-31.3	0.003581	"MSTRG.35185"	NA
"1304"	"ptg000020l:16789918-16790191"	"Cluster_17776"	"ptg000020l:16789917-16790191"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-31.3	0.001952	"MSTRG.35186"	NA
"1305"	"ptg000021l:20878524-20932681"	"Cluster_17776"	"ptg000021l:20932523-20932681"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.9	0.015387	"MSTRG.37706"	NA
"1306"	"ptg000021l:20918509-20932681"	"Cluster_17776"	"ptg000021l:20932508-20932681"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.9	0.018259	"MSTRG.37706"	NA
"1307"	"ptg000021l:20918509-20932681"	"Cluster_17776"	"ptg000021l:20932508-20932681"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.9	0.018259	"MSTRG.37706"	NA
"1308"	"ptg000021l:20919506-20932681"	"Cluster_17776"	"ptg000021l:20932505-20932681"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.9	0.018853	"MSTRG.37706"	NA
"1309"	"ptg000021l:9567410-9568870"	"Cluster_17776"	"ptg000021l:9568409-9568870"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28.2	0.027578	"MSTRG.36498"	NA
"1310"	"ptg000021l:10332870-10337107"	"Cluster_17776"	"ptg000021l:10335869-10336870"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-31.7	0.015855	"MSTRG.36569"	NA
"1311"	"ptg000021l:10335546-10337107"	"Cluster_17776"	"ptg000021l:10336545-10337107"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-31.7	0.006116	"MSTRG.36569"	NA
"1312"	"ptg000021l:20266925-20269382"	"Cluster_17776"	"ptg000021l:20266924-20267925"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-30.3	0.031408	"MSTRG.37635"	NA
"1313"	"ptg000021l:2269589-2270220"	"Cluster_17776"	"ptg000021l:2269588-2270220"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.2	0.027082	"MSTRG.35595"	NA
"1314"	"ptg000021l:6273383-6273920"	"Cluster_17776"	"ptg000021l:6273382-6273920"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-27.7	0.045589	"MSTRG.36171"	NA
"1315"	"ptg000021l:6298637-6299686"	"Cluster_17776"	"ptg000021l:6299636-6299686"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-21.8	0.021003	"MSTRG.36175"	NA
"1316"	"ptg000022l:6591635-6592251"	"Cluster_17776"	"ptg000022l:6591634-6592251"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28.2	0.043436	"MSTRG.38388"	NA
"1317"	"ptg000023l:5128297-5134344"	"Cluster_17776"	"ptg000023l:5129296-5130297"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.5	0.046272	"MSTRG.39467"	"FUN_029736"
"1318"	"ptg000023l:21643868-21646803"	"Cluster_17776"	"ptg000023l:21643867-21644868"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-30.5	0.028496	"MSTRG.41578"	NA
"1319"	"ptg000023l:27539204-27582742"	"Cluster_17776"	"ptg000023l:27552203-27553204"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-31.1	0.021266	"MSTRG.42313"	"FUN_031988"
"1320"	"ptg000023l:27681559-27702098"	"Cluster_17776"	"ptg000023l:27696558-27697559"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-31.1	0.021266	"MSTRG.42340"	"FUN_031998"
"1321"	"ptg000023l:41698816-41701886"	"Cluster_17776"	"ptg000023l:41699815-41700816"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-30.5	0.028496	"MSTRG.44132"	"FUN_033300"
"1322"	"ptg000023l:9859025-9859319"	"Cluster_17776"	"ptg000023l:9859024-9859319"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.9	0.046228	"MSTRG.39998"	NA
"1323"	"ptg000023l:19921382-19921658"	"Cluster_17776"	"ptg000023l:19921381-19921658"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.7	0.046593	"MSTRG.41391"	NA
"1324"	"ptg000023l:27632166-27633487"	"Cluster_17776"	"ptg000023l:27632165-27633166"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-31.1	0.021266	"MSTRG.42329"	NA
"1325"	"ptg000023l:36846034-36846286"	"Cluster_17776"	"ptg000023l:36846033-36846286"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.5	0.004636	"MSTRG.43498"	NA
"1326"	"ptg000023l:42090473-42091170"	"Cluster_17776"	"ptg000023l:42090472-42091170"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28.5	0.044886	"MSTRG.44196"	NA
"1327"	"ptg000023l:44580311-44580570"	"Cluster_17776"	"ptg000023l:44580310-44580570"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28	0.011472	"MSTRG.44617"	NA
"1328"	"ptg000024l:3052401-3061807"	"Cluster_17776"	"ptg000024l:3058400-3059401"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.8	0.040028	"MSTRG.45081"	NA
"1329"	"ptg000024l:3052976-3061807"	"Cluster_17776"	"ptg000024l:3057975-3058976"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.8	0.040028	"MSTRG.45081"	NA
"1330"	"ptg000024l:3052976-3061807"	"Cluster_17776"	"ptg000024l:3057975-3058976"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.8	0.040028	"MSTRG.45081"	NA
"1331"	"ptg000025l:19949620-19949869"	"Cluster_17776"	"ptg000025l:19949619-19949869"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.6	0.041595	"MSTRG.48538"	NA
"1332"	"ptg000027l:5867174-5868693"	"Cluster_17776"	"ptg000027l:5868173-5868693"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-27.5	0.04799	"MSTRG.50846"	NA
"1333"	"ptg000027l:7976546-7984461"	"Cluster_17776"	"ptg000027l:7980545-7981546"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.4	0.048557	"MSTRG.51085"	NA
"1334"	"ptg000027l:12721815-12723025"	"Cluster_17776"	"ptg000027l:12722814-12723025"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28.5	0.005783	"MSTRG.51630"	NA
"1335"	"ptg000030l:147595-148264"	"Cluster_17776"	"ptg000030l:147594-148264"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28.3	0.046702	"MSTRG.52426"	NA
"1336"	"ptg000030l:147595-148264"	"Cluster_17776"	"ptg000030l:147594-148264"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28.3	0.046702	"MSTRG.52426"	NA
"1337"	"ptg000030l:147716-148264"	"Cluster_17776"	"ptg000030l:147715-148264"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-28.3	0.03452	"MSTRG.52426"	NA
"1338"	"ptg000031l:15078558-15082930"	"Cluster_17776"	"ptg000031l:15080557-15081558"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-29.5	0.046272	"MSTRG.54640"	"FUN_040920"
"1339"	"ptg000031l:8749609-8749835"	"Cluster_17776"	"ptg000031l:8749608-8749835"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.1	0.046937	"MSTRG.53876"	NA
"1340"	"ptg000031l:12881906-12882194"	"Cluster_17776"	"ptg000031l:12881905-12882194"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.9	0.044709	"MSTRG.54315"	NA
"1341"	"ptg000036l:1246383-1246620"	"Cluster_17776"	"ptg000036l:1246382-1246620"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.3	0.045363	"MSTRG.56915"	NA
"1342"	"ptg000047l:2337804-2352169"	"Cluster_17776"	"ptg000047l:2338803-2339804"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-30.5	0.028496	"MSTRG.58087"	NA
"1343"	"ptg000073l:98679-126991"	"Cluster_17776"	"ptg000073l:118678-119679"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-30	0.036333	"MSTRG.59694"	"FUN_044031"
"1344"	"ptg000073l:111616-126991"	"Cluster_17776"	"ptg000073l:118615-119616"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-30	0.036333	"MSTRG.59694"	NA
"1345"	"ptg000073l:108007-138585"	"Cluster_17776"	"ptg000073l:118006-119007"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-30	0.036333	"MSTRG.59690"	"FUN_044031"
"1346"	"ptg000073l:108007-138585"	"Cluster_17776"	"ptg000073l:132006-133007"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-30	0.036333	"MSTRG.59690"	"FUN_044031"
"1347"	"ptg000073l:121524-136554"	"Cluster_17776"	"ptg000073l:132523-133524"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-30	0.036333	"MSTRG.59696"	NA
"1348"	"ptg000076l:12343-48466"	"Cluster_17776"	"ptg000076l:48342-48466"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-26	0.00897	"MSTRG.59722"	NA
"1349"	"ptg000076l:1689-4871"	"Cluster_17776"	"ptg000076l:4688-4871"	"Cluster_17776.mature::ptg000031l:5461327-5461348(-)"	-25.9	0.020261	"MSTRG.59721"	NA
"1350"	"ptg000021l:5920182-5920449"	"Cluster_17791"	"ptg000021l:5920181-5920449"	"Cluster_17791.mature::ptg000031l:6751957-6751979(-)"	-27.5	0.005357	"MSTRG.36107"	NA
"1351"	"ptg000021l:15946766-15947370"	"Cluster_17791"	"ptg000021l:15946765-15947370"	"Cluster_17791.mature::ptg000031l:6751957-6751979(-)"	-26.4	0.041514	"MSTRG.37142"	NA
"1352"	"ptg000026l:8827240-8827483"	"Cluster_17791"	"ptg000026l:8827239-8827483"	"Cluster_17791.mature::ptg000031l:6751957-6751979(-)"	-26.6	0.007796	"MSTRG.49635"	NA
"1353"	"ptg000026l:8827240-8827483"	"Cluster_17791"	"ptg000026l:8827239-8827483"	"Cluster_17791.mature::ptg000031l:6751957-6751979(-)"	-26.6	0.007796	"MSTRG.49635"	NA
"1354"	"ptg000031l:1731458-1736616"	"Cluster_17791"	"ptg000031l:1736457-1736616"	"Cluster_17791.mature::ptg000031l:6751957-6751979(-)"	-23.2	0.030135	"MSTRG.53085"	NA
"1355"	"ntLink_6:21934437-21940779"	"Cluster_18711"	"ntLink_6:21939436-21940437"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-27.8	0.038716	"MSTRG.2775"	NA
"1356"	"ntLink_8:14496368-14505530"	"Cluster_18711"	"ntLink_8:14505367-14505530"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-22.7	0.040149	"MSTRG.4593"	"FUN_003693"
"1357"	"ptg000001l:997342-998547"	"Cluster_18711"	"ptg000001l:998341-998547"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24.7	0.017146	"MSTRG.7380"	NA
"1358"	"ptg000001l:1042166-1043442"	"Cluster_18711"	"ptg000001l:1043165-1043442"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24.7	0.029128	"MSTRG.7384"	NA
"1359"	"ptg000004l:6541850-6543326"	"Cluster_18711"	"ptg000004l:6542849-6543326"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-25.6	0.04197	"MSTRG.12477"	NA
"1360"	"ptg000004l:13833250-13835378"	"Cluster_18711"	"ptg000004l:13833249-13834250"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-28.8	0.022798	"MSTRG.13396"	NA
"1361"	"ptg000004l:15253996-15255021"	"Cluster_18711"	"ptg000004l:15253995-15254996"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-27.8	0.038716	"MSTRG.13507"	NA
"1362"	"ptg000008l:26329472-26330793"	"Cluster_18711"	"ptg000008l:26330471-26330793"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-32.6	0.000318	"MSTRG.18121"	NA
"1363"	"ptg000008l:28720675-28721884"	"Cluster_18711"	"ptg000008l:28721674-28721884"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-32.6	0.000117	"MSTRG.18347"	NA
"1364"	"ptg000008l:29399824-29400566"	"Cluster_18711"	"ptg000008l:29399823-29400566"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-31.9	0.002572	"MSTRG.18469"	NA
"1365"	"ptg000008l:30494373-30494814"	"Cluster_18711"	"ptg000008l:30494372-30494814"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-31.9	0.000947	"MSTRG.18661"	NA
"1366"	"ptg000012l:18447013-18454292"	"Cluster_18711"	"ptg000012l:18454012-18454292"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24	0.045308	"MSTRG.25580"	NA
"1367"	"ptg000012l:18513541-18517665"	"Cluster_18711"	"ptg000012l:18517540-18517665"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.2	0.017547	"MSTRG.25588"	NA
"1368"	"ptg000012l:18577514-18585716"	"Cluster_18711"	"ptg000012l:18585513-18585716"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24	0.025986	"MSTRG.25592"	NA
"1369"	"ptg000012l:19077028-19085300"	"Cluster_18711"	"ptg000012l:19085027-19085300"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24	0.043442	"MSTRG.25632"	NA
"1370"	"ptg000012l:18689188-18689426"	"Cluster_18711"	"ptg000012l:18689187-18689426"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24	0.034664	"MSTRG.25598"	NA
"1371"	"ptg000012l:19015882-19016162"	"Cluster_18711"	"ptg000012l:19015881-19016162"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24	0.045576	"MSTRG.25628"	NA
"1372"	"ptg000012l:19019177-19019470"	"Cluster_18711"	"ptg000012l:19019176-19019470"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24	0.049094	"MSTRG.25629"	NA
"1373"	"ptg000015l:2427361-2428469"	"Cluster_18711"	"ptg000015l:2428360-2428469"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-22.2	0.026418	"MSTRG.26071"	NA
"1374"	"ptg000016l:4138211-4139334"	"Cluster_18711"	"ptg000016l:4139210-4139334"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-22	0.038616	"MSTRG.27763"	NA
"1375"	"ptg000017l:3638613-3640498"	"Cluster_18711"	"ptg000017l:3638612-3639613"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-27.6	0.043016	"MSTRG.29357"	NA
"1376"	"ptg000018l:16080921-16096142"	"Cluster_18711"	"ptg000018l:16095920-16096142"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.7	0.036734	"MSTRG.32389"	NA
"1377"	"ptg000018l:16372668-16376909"	"Cluster_18711"	"ptg000018l:16376667-16376909"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.7	0.042585	"MSTRG.32405"	NA
"1378"	"ptg000018l:986076-987230"	"Cluster_18711"	"ptg000018l:987075-987230"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.4	0.02325	"MSTRG.30631"	NA
"1379"	"ptg000018l:5430977-5431249"	"Cluster_18711"	"ptg000018l:5430976-5431249"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.9	0.046146	"MSTRG.31164"	NA
"1380"	"ptg000021l:7430399-7431470"	"Cluster_18711"	"ptg000021l:7431398-7431470"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-22.1	0.012074	"MSTRG.36347"	NA
"1381"	"ptg000023l:44485733-44489996"	"Cluster_18711"	"ptg000023l:44489732-44489996"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.7	0.049261	"MSTRG.44602"	NA
"1382"	"ptg000023l:44603588-44612846"	"Cluster_18711"	"ptg000023l:44612587-44612846"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.7	0.047724	"MSTRG.44622"	NA
"1383"	"ptg000023l:44237430-44238653"	"Cluster_18711"	"ptg000023l:44238429-44238653"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.7	0.037309	"MSTRG.44507"	NA
"1384"	"ptg000023l:44962424-44963617"	"Cluster_18711"	"ptg000023l:44963423-44963617"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.6	0.030848	"MSTRG.44663"	NA
"1385"	"ptg000023l:44172401-44172603"	"Cluster_18711"	"ptg000023l:44172400-44172603"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.6	0.033437	"MSTRG.44493"	NA
"1386"	"ptg000023l:44216383-44217610"	"Cluster_18711"	"ptg000023l:44217382-44217610"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24.1	0.030015	"MSTRG.44501"	NA
"1387"	"ptg000023l:44572351-44573482"	"Cluster_18711"	"ptg000023l:44573350-44573482"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24.1	0.010688	"MSTRG.44615"	NA
"1388"	"ptg000023l:44615251-44617505"	"Cluster_18711"	"ptg000023l:44617250-44617505"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.7	0.046502	"MSTRG.44625"	NA
"1389"	"ptg000030l:860808-861122"	"Cluster_18711"	"ptg000030l:860807-861122"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24.9	0.032139	"MSTRG.52519"	NA
"1390"	"ptg000031l:15727678-15727895"	"Cluster_18711"	"ptg000031l:15727677-15727895"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24	0.029515	"MSTRG.54735"	NA
"1391"	"ptg000035l:3455584-3456615"	"Cluster_18711"	"ptg000035l:3456583-3456615"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-20.5	0.006119	"MSTRG.55928"	NA
"1392"	"ptg000036l:5478127-5480166"	"Cluster_18711"	"ptg000036l:5480126-5480166"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24	0.000665	"MSTRG.57540"	NA
"1393"	"ptg000036l:5534735-5541981"	"Cluster_18711"	"ptg000036l:5541734-5541981"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.7	0.044082	"MSTRG.57540"	NA
"1394"	"ptg000036l:5591345-5615572"	"Cluster_18711"	"ptg000036l:5615344-5615572"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24	0.031938	"MSTRG.57558"	NA
"1395"	"ptg000036l:6216674-6267790"	"Cluster_18711"	"ptg000036l:6267673-6267790"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24	0.008925	"MSTRG.57642"	NA
"1396"	"ptg000036l:5103279-5111406"	"Cluster_18711"	"ptg000036l:5111278-5111406"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-22.5	0.029363	"MSTRG.57484"	"FUN_042474"
"1397"	"ptg000036l:5390165-5396411"	"Cluster_18711"	"ptg000036l:5396164-5396411"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-24	0.036683	"MSTRG.57533"	NA
"1398"	"ptg000049l:2038456-2039661"	"Cluster_18711"	"ptg000049l:2039455-2039661"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.6	0.034313	"MSTRG.59249"	NA
"1399"	"ptg000049l:1565195-1565459"	"Cluster_18711"	"ptg000049l:1565194-1565459"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.7	0.04957	"MSTRG.59211"	NA
"1400"	"ptg000049l:1762524-1762728"	"Cluster_18711"	"ptg000049l:1762523-1762728"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.7	0.031948	"MSTRG.59225"	NA
"1401"	"ptg000049l:1851291-1851496"	"Cluster_18711"	"ptg000049l:1851290-1851496"	"Cluster_18711.mature::ptg000035l:4339600-4339621(-)"	-23.7	0.032224	"MSTRG.59236"	NA
"1402"	"ptg000011l:9901786-9923892"	"Cluster_18723"	"ptg000011l:9922785-9923786"	"Cluster_18723.mature::ptg000035l:4808391-4808412(+)"	-28.8	0.027768	"MSTRG.23165"	NA
"1403"	"ptg000011l:11386212-11386572"	"Cluster_18723"	"ptg000011l:11386211-11386572"	"Cluster_18723.mature::ptg000035l:4808391-4808412(+)"	-25.4	0.036371	"MSTRG.23358"	NA
"1404"	"ptg000015l:3685061-3685452"	"Cluster_18723"	"ptg000015l:3685060-3685452"	"Cluster_18723.mature::ptg000035l:4808391-4808412(+)"	-26.2	0.026251	"MSTRG.26232"	NA
"1405"	"ptg000023l:37942177-37942392"	"Cluster_18723"	"ptg000023l:37942176-37942392"	"Cluster_18723.mature::ptg000035l:4808391-4808412(+)"	-24.3	0.029278	"MSTRG.43643"	NA
"1406"	"ptg000035l:8821110-8821387"	"Cluster_18723"	"ptg000035l:8821109-8821387"	"Cluster_18723.mature::ptg000035l:4808391-4808412(+)"	-24.4	0.042485	"MSTRG.56584"	NA
"1407"	"ntLink_6:17144214-17145500"	"Cluster_18728"	"ntLink_6:17145213-17145500"	"Cluster_18728.mature::ptg000035l:5346054-5346075(+)"	-25.9	0.032329	"MSTRG.2145"	NA
"1408"	"ptg000007l:4899152-4899494"	"Cluster_18728"	"ptg000007l:4899151-4899494"	"Cluster_18728.mature::ptg000035l:5346054-5346075(+)"	-25.9	0.043362	"MSTRG.14320"	NA
"1409"	"ptg000016l:6097325-6097552"	"Cluster_18728"	"ptg000016l:6097324-6097552"	"Cluster_18728.mature::ptg000035l:5346054-5346075(+)"	-25.3	0.030829	"MSTRG.28030"	NA
"1410"	"ptg000016l:6098522-6098724"	"Cluster_18728"	"ptg000016l:6098521-6098724"	"Cluster_18728.mature::ptg000035l:5346054-5346075(+)"	-24.9	0.031854	"MSTRG.28031"	NA
"1411"	"ptg000023l:25707344-25707701"	"Cluster_18728"	"ptg000023l:25707343-25707701"	"Cluster_18728.mature::ptg000035l:5346054-5346075(+)"	-25.9	0.046436	"MSTRG.42071"	NA
"1412"	"ptg000025l:18413313-18414412"	"Cluster_18728"	"ptg000025l:18414312-18414412"	"Cluster_18728.mature::ptg000035l:5346054-5346075(+)"	-24.3	0.012007	"MSTRG.48381"	NA
"1413"	"ptg000026l:12773220-12773483"	"Cluster_18728"	"ptg000026l:12773219-12773483"	"Cluster_18728.mature::ptg000035l:5346054-5346075(+)"	-25.9	0.02804	"MSTRG.50057"	NA
