gene_id,RNA-POR-71,RNA-POR-73,RNA-POR-76,RNA-POR-79,RNA-POR-82
Peve_00010663,0,0,0,0,0
STRG.208,155,16,13,7,14
STRG.209,153,79,448,98,353
STRG.200,75,18,66,34,19
STRG.201,1646,360,1227,836,2052
STRG.202,129,21,0,32,56
STRG.203,75,60,0,0,0
STRG.204,4,0,0,6,0
STRG.205,27,18,29,49,0
STRG.206,4,0,0,0,5
STRG.207,30,6,45,5,24
Peve_00015524,0,0,0,0,0
Peve_00015521,0,0,69,0,27
Peve_00002230,0,0,0,0,0
Peve_00002232,0,0,0,0,0
Peve_00002234,0,5,0,0,0
Peve_00002237,0,0,0,0,0
Peve_00012754,0,0,0,0,0
Peve_00040131,0,0,53,0,6
STRG.11099,14,0,0,20,88
STRG.11098,55,0,84,58,0
STRG.11091,9,11,0,4,45
STRG.11090,26,10,17,4,7
STRG.11093,60,52,42,52,163
STRG.11092,2,0,0,0,3
STRG.11095,25,0,0,0,0
STRG.11094,44,18,1,25,33
STRG.11097,77,88,414,117,109
STRG.11096,5,4,83,0,2
Peve_00002585,0,0,0,0,12
Peve_00002584,0,0,20,4,0
Peve_00002583,0,0,0,0,0
Peve_00002582,0,0,0,0,0
Peve_00002581,0,0,0,0,0
Peve_00044429,0,0,0,0,0
Peve_00041410,0,0,0,0,0
Peve_00044427,0,0,0,0,0
Peve_00041412,0,0,0,0,0
Peve_00041413,0,0,0,0,0
Peve_00041414,0,0,0,0,0
Peve_00044423,0,0,0,0,0
Peve_00041416,0,0,0,0,0
Peve_00041417,0,7,0,0,0
STRG.5921,8,0,0,4,12
Peve_00014695,0,15,0,0,2
STRG.24219,8,11,0,30,2
STRG.24218,171,60,213,66,169
STRG.24213,1850,304,105,400,1574
STRG.24212,37,0,89,6,50
STRG.24211,51,19,150,63,45
STRG.24210,70,10,50,27,172
STRG.24217,69,20,0,0,0
STRG.24216,1014,249,1505,578,1542
STRG.24215,353,32,320,224,666
STRG.24214,142,22,6,102,131
STRG.1839,53,13,320,55,0
STRG.1838,27,95,467,108,188
STRG.11540,135,73,257,68,173
STRG.1831,20,0,31,0,10
STRG.1830,284,114,719,244,406
STRG.1833,49,21,196,141,136
STRG.1832,3,8,3,4,33
STRG.1835,158,19,377,193,463
STRG.1834,141,86,200,60,161
STRG.1837,28,0,29,8,12
STRG.1836,12,290,81,229,1124
Peve_00021475,0,0,0,0,0
Peve_00040132,0,0,0,0,4
STRG.7369,133,30,2089,45,14
STRG.7368,161,0,823,120,612
STRG.7367,87,47,617,71,63
STRG.7366,1,2,0,0,13
STRG.7365,211,75,6,6,7
STRG.7364,238,178,1158,355,1400
STRG.7363,155,59,320,67,236
STRG.7362,34,0,83,17,39
STRG.7361,5,0,77,0,37
STRG.7360,686,114,1948,478,1198
Peve_00019528,0,0,0,0,0
Peve_00008666,0,0,0,0,0
Peve_00008668,0,0,0,39,0
Peve_00008669,0,0,0,0,0
Peve_00019527,0,0,0,0,0
Peve_00039808,0,8,0,0,0
Peve_00029536,0,0,26,0,0
STRG.8887,22,31,155,41,94
STRG.15627,330,107,458,176,373
STRG.15624,60,8,54,6,81
STRG.15625,304,19,114,61,246
Peve_00042142,0,0,0,1,7
Peve_00042140,0,0,0,0,0
STRG.8882,1301,482,3132,777,1454
STRG.8881,47,63,338,35,86
STRG.8880,8,0,83,6,21
Peve_00043817,0,16,0,0,8
Peve_00043810,0,0,0,0,0
STRG.14041,70,10,18,0,0
STRG.16510,274,322,741,226,354
STRG.15628,917,627,2460,440,1478
Peve_00035009,0,0,0,0,0
STRG.8888,10811,4600,2942,2707,8728
Peve_00004321,0,0,0,0,22
Peve_00009132,0,0,0,0,0
STRG.23290,183,173,278,84,159
Peve_00019034,0,0,0,0,0
STRG.23296,49,0,70,27,25
Peve_00004324,0,0,0,0,65
Peve_00004327,0,0,0,0,101
Peve_00004326,0,0,0,0,0
Peve_00004329,0,0,0,34,97
Peve_00018691,0,0,0,0,0
STRG.23298,8395,2713,13989,8610,11098
STRG.23299,5,0,0,5,15
Peve_00007668,0,0,0,1,2
STRG.8854,16,5,32,0,12
Peve_00007662,0,0,0,0,29
Peve_00007664,0,0,0,0,0
Peve_00007667,0,0,0,0,0
Peve_00036777,0,0,0,0,2
STRG.20328,89,14,280,47,146
STRG.8855,8,0,0,0,0
Peve_00039117,0,0,0,21,0
Peve_00039115,0,0,0,0,9
Peve_00039110,0,0,0,0,2
STRG.8856,73,0,251,13,71
STRG.20327,130,174,136,47,96
Peve_00029747,0,0,0,0,0
STRG.20326,5,20,0,7,6
Peve_00038443,0,0,0,0,7
Peve_00038442,0,0,0,0,12
Peve_00038447,0,0,0,0,0
Peve_00005745,0,0,0,0,0
Peve_00005746,0,0,0,0,0
Peve_00005747,0,0,0,0,0
Peve_00005748,0,0,0,0,0
Peve_00005749,0,0,0,0,0
Peve_00038449,0,0,0,0,0
Peve_00031902,0,0,0,0,0
Peve_00034753,0,0,0,0,0
Peve_00034752,0,0,0,0,8
Peve_00034751,0,0,0,0,0
Peve_00034750,0,0,0,0,0
STRG.8857,2,6,0,0,9
Peve_00034759,0,0,0,0,0
Peve_00034758,0,0,0,0,0
Peve_00038993,0,0,0,0,1
Peve_00038996,0,17,132,0,58
Peve_00003966,0,0,0,0,0
Peve_00003967,0,0,0,0,0
Peve_00003964,0,0,0,2,0
Peve_00003965,0,0,0,0,0
STRG.18658,203,84,51,136,124
STRG.25219,29,0,215,52,42
STRG.8852,4,4,0,2,8
Peve_00029947,0,0,0,0,0
Peve_00006213,0,0,0,0,0
Peve_00044318,0,0,0,0,5
STRG.25215,49,190,225,88,412
Peve_00030051,0,0,0,0,0
Peve_00030052,0,7,6,7,18
Peve_00030053,0,0,0,0,0
Peve_00030054,0,0,0,0,0
STRG.19587,229,32,112,68,112
STRG.19586,424,28,541,0,538
STRG.19585,40,0,119,0,29
STRG.19584,33,15,43,9,61
STRG.19583,367,25,8,78,315
Peve_00032346,0,0,0,20,5
STRG.19582,796,0,0,0,0
STRG.19581,1534,0,0,0,0
STRG.19580,9270,2309,13006,5284,6834
Peve_00030855,0,0,0,0,0
Peve_00030856,0,0,0,0,0
Peve_00030859,0,0,0,0,0
Peve_00009955,0,7,97,12,20
Peve_00043939,0,0,0,0,0
Peve_00043938,0,4,56,0,0
Peve_00028824,0,0,0,0,0
Peve_00028826,0,0,0,0,0
Peve_00028829,0,0,76,0,0
Peve_00042805,0,0,0,0,0
Peve_00042802,0,0,0,0,0
Peve_00042803,0,0,0,0,0
STRG.18498,189,0,249,44,0
Peve_00031064,0,0,0,0,4
Peve_00008303,0,0,0,0,0
Peve_00008301,0,21,112,0,0
Peve_00008300,0,0,0,0,0
Peve_00008307,0,45,0,0,0
Peve_00008305,0,212,0,0,0
STRG.3914,41,13,0,3,18
STRG.3915,77,16,19,84,19
STRG.3916,3536,958,1358,786,5055
STRG.3917,82,46,0,153,0
STRG.3910,66,0,0,0,16
STRG.3911,1404,635,2204,858,1496
STRG.3912,357,336,480,355,968
STRG.3913,1808,905,5598,1154,1520
STRG.3918,66,56,344,173,99
STRG.3919,185,42,283,35,85
Peve_00020775,0,0,0,0,0
STRG.5365,5547,2263,6594,2575,6060
STRG.16849,44530,25365,49560,20656,53084
STRG.16848,241,73,499,35,275
STRG.5364,14,0,0,0,0
STRG.16843,10162,3241,4160,3141,13999
STRG.16842,50,15,54,21,102
STRG.16841,45,15,44,8,46
STRG.16840,5165,3020,5823,1529,11563
STRG.16847,258,97,0,34,140
STRG.16846,415,137,323,152,576
STRG.16845,1629,87,570,189,3646
STRG.16844,27,0,0,0,9
Peve_00005856,0,0,0,0,0
Peve_00013571,0,0,0,0,0
Peve_00013573,0,0,0,0,9
Peve_00013575,0,0,0,0,0
Peve_00013576,0,0,24,0,0
Peve_00013577,0,0,0,0,4
Peve_00013578,0,0,0,0,0
Peve_00013579,0,0,60,0,0
Peve_00019699,0,0,0,0,0
Peve_00017260,0,0,49,0,18
Peve_00017263,0,0,0,0,48
Peve_00028177,0,0,0,0,0
Peve_00029889,0,0,0,0,0
Peve_00029888,0,0,0,0,0
Peve_00029881,0,0,0,0,9
STRG.5369,37,5,28,10,9
Peve_00029883,0,0,0,4,15
Peve_00000128,0,0,0,0,0
Peve_00029884,0,0,0,0,0
Peve_00029886,0,0,0,0,0
Peve_00011944,0,0,0,2,0
Peve_00019691,0,0,0,2,0
STRG.20370,4,0,0,0,21
STRG.20371,9,0,0,0,0
STRG.20372,10,0,0,21,0
Peve_00031937,0,22,0,125,5
STRG.20374,27,19,56,0,69
STRG.20375,125,268,3007,396,1071
STRG.20376,11,100,3354,183,1008
STRG.20377,112,23,49,20,46
STRG.20378,279,37,219,98,425
STRG.20379,23,0,0,0,83
Peve_00031939,0,17,63,3,10
Peve_00010711,0,9,141,0,0
Peve_00019694,0,0,0,11,5
STRG.5545,1037,239,1020,539,1201
STRG.5544,457,39,957,348,445
STRG.5547,9,0,0,18,21
STRG.5546,8589,2302,721,6129,17524
STRG.5541,108,88,231,131,154
STRG.5540,92,115,309,33,86
STRG.5543,4757,2211,5030,2733,6050
STRG.5542,632,200,1727,517,826
Peve_00030089,0,0,0,0,0
Peve_00010712,0,0,0,0,0
STRG.5549,10,12,0,0,0
STRG.5548,133,79,1084,104,175
STRG.4498,1096,792,1157,402,889
STRG.4499,496,538,324,220,710
STRG.4490,25401,8149,10575,15563,25178
STRG.4491,2570,1400,4671,2538,3662
STRG.4492,317,180,750,256,317
STRG.4493,906,495,1058,552,910
STRG.4494,3581,1740,3578,2147,3304
STRG.4495,833,403,327,519,1156
STRG.4496,222,124,238,95,201
STRG.4497,3,0,0,0,0
STRG.2799,176,0,258,19,125
STRG.2798,829,344,456,230,1773
STRG.2795,4823,2343,5544,3707,7657
STRG.15929,49,9,42,53,147
STRG.2797,557,487,905,320,582
STRG.2796,745,525,1339,589,1390
STRG.2791,3311,2833,5917,1842,4084
STRG.2790,554,280,986,450,695
STRG.2793,660,48,1229,59,140
STRG.2792,105,39,203,18,98
Peve_00022238,0,0,0,10,18
Peve_00022237,0,0,0,0,0
Peve_00022236,0,0,0,0,0
Peve_00029221,0,0,0,0,0
Peve_00022230,0,0,46,0,19
STRG.8133,1565,308,329,195,3001
STRG.8132,1480,2249,1618,965,1586
STRG.8131,1265,210,615,552,2994
STRG.8130,210,227,642,176,402
STRG.8137,45,12,6,4,21
STRG.8136,61,8,378,33,88
STRG.8135,1132,369,3027,725,1006
STRG.8134,21,27,1000,70,40
STRG.8139,909,1120,1039,477,922
STRG.8138,13474,12556,5158,5487,19557
STRG.10870,122,21,145,49,167
STRG.10871,982,398,414,409,1525
STRG.10872,46,0,116,26,96
STRG.10873,23,0,71,31,51
STRG.10874,6,17,21,0,0
STRG.10875,2203,1360,512,552,3581
STRG.10876,187,302,306,186,314
STRG.10877,94,0,0,0,16
STRG.10878,3565,1298,4775,2085,3464
STRG.10879,100,75,511,82,185
STRG.17717,1519,132,1728,593,1967
STRG.14553,265,40,284,109,429
STRG.14552,121,26,186,65,143
STRG.14551,148,30,244,22,257
STRG.14550,7128,3212,4542,2350,9872
STRG.14557,189,48,361,30,120
STRG.14556,18,0,79,4,33
STRG.14555,18,9,92,0,15
STRG.14554,529,214,571,221,639
STRG.14559,145,73,358,19,137
STRG.14558,19,50,250,166,141
STRG.16328,929,32,1786,532,1273
Peve_00027529,0,0,0,0,0
Peve_00037442,0,36,128,0,28
Peve_00037441,0,0,0,0,0
Peve_00037446,0,15,22,0,143
Peve_00037444,0,70,217,150,205
Peve_00037445,0,17,90,20,22
Peve_00037449,0,6,38,0,40
STRG.16329,10,0,44,0,0
STRG.7561,34,0,59,22,93
STRG.7560,637,99,254,84,905
STRG.7563,960,294,210,0,44
STRG.7562,101,36,51,7,27
STRG.7565,284,171,1750,194,273
STRG.7564,48,0,0,0,0
STRG.7567,94,55,236,46,39
STRG.8798,44,7,385,43,81
STRG.8797,237,0,424,251,222
STRG.8796,157,0,725,134,132
STRG.8795,354,14,203,164,230
STRG.8794,9,0,92,30,75
STRG.8793,3,0,7,0,2
STRG.8792,2,0,0,0,0
STRG.8791,2,0,0,0,0
STRG.8790,41,10,54,6,42
STRG.3671,259,188,697,155,241
STRG.3670,1769,389,176,633,999
STRG.3673,12,0,10,0,4
STRG.3672,3,0,0,0,0
STRG.3675,3456,2304,4836,2894,10620
STRG.3674,4,0,16,1,0
STRG.3677,254,78,35,62,19
STRG.3676,12,10,0,0,0
STRG.3679,80,60,255,85,145
STRG.3678,375,40,1673,205,514
Peve_00022731,0,0,0,0,0
Peve_00029844,0,0,0,0,2
Peve_00027862,0,0,0,0,0
STRG.8865,691,424,1266,363,661
STRG.8864,167,131,614,122,150
STRG.8867,177,126,173,76,0
STRG.8866,233,427,241,178,70
STRG.8861,1049,558,1129,582,1079
STRG.8860,1,17,0,10,3
STRG.8863,115,86,707,126,218
STRG.8862,3106,1235,4737,2278,5099
STRG.8869,9,0,0,0,0
STRG.8868,53,118,23,44,3
STRG.16025,129,53,785,158,136
STRG.16024,155,84,873,134,178
STRG.16027,157,115,415,183,194
STRG.16026,14,0,0,0,32
STRG.16021,3,0,9,6,35
STRG.16020,5,8,0,0,4
STRG.16023,44,18,47,97,467
STRG.16022,5,7,125,7,94
Peve_00036714,0,0,0,0,0
STRG.16029,137,75,267,51,119
STRG.16028,95,40,196,54,122
Peve_00032629,0,0,3,0,0
Peve_00032626,0,0,43,0,143
Peve_00032620,0,0,0,0,0
Peve_00032622,0,0,0,0,0
Peve_00020168,0,3,0,0,0
Peve_00037430,0,0,0,13,8
Peve_00020160,0,0,0,0,0
Peve_00020165,0,0,0,0,0
Peve_00020167,0,0,0,0,5
Peve_00020166,0,0,0,0,0
Peve_00037435,0,46,380,115,150
STRG.23050,9,21,18,0,4
STRG.23051,113,9,132,25,196
STRG.23052,160,35,311,116,263
STRG.23053,180,28,339,109,269
STRG.23054,8262,273,11640,4799,6763
STRG.23055,9,11,30,8,28
STRG.23056,42,15,19,13,67
STRG.23057,7,0,0,0,10
STRG.23058,41,7,0,0,27
STRG.23059,54,25,35,35,74
STRG.17202,80,36,98,13,64
STRG.17203,1960,291,4348,390,1799
Peve_00034654,0,0,0,0,0
STRG.17201,2,0,0,0,6
STRG.10254,1364,641,1625,622,1315
STRG.10255,1452,526,144,731,2178
STRG.17778,95,0,0,12,18
STRG.17779,95,30,79,30,121
STRG.17204,153,35,866,26,231
STRG.17772,2077,874,1195,1050,3617
STRG.17773,43171,31139,44836,29793,51619
STRG.17770,146,102,621,0,193
STRG.17771,4545,1743,7526,4567,6639
STRG.17776,119,35,109,111,140
STRG.17777,1374,279,883,542,3150
STRG.17774,137,62,259,80,54
STRG.17775,3,0,0,29,5
STRG.2236,5048,1074,547,953,3354
STRG.2237,181,88,336,65,288
STRG.2234,328,84,823,286,469
STRG.2235,10,7,0,0,43
STRG.2232,976,239,1644,524,694
STRG.2233,665,135,847,295,527
STRG.2230,67,57,658,110,51
STRG.2231,8,0,0,5,0
Peve_00018908,0,0,0,0,0
STRG.2238,776,94,943,486,428
STRG.2239,1506,520,2005,921,2178
STRG.5958,29,16,0,19,52
STRG.5959,67,40,1065,297,196
Peve_00024099,0,0,0,0,0
STRG.5952,67,13,930,131,75
STRG.5953,180,26,1393,232,110
STRG.5950,494,79,1028,160,116
STRG.5951,23,20,1112,33,47
STRG.5956,256,0,410,94,204
STRG.5957,6767,3464,3143,2447,9047
STRG.5954,337,83,1665,570,300
STRG.5955,661,464,1891,790,959
STRG.20499,88,62,174,75,37
Peve_00021786,0,0,0,0,2
STRG.10469,2,6,6,0,3
STRG.10468,14,0,319,3,32
Peve_00021781,0,3,100,7,30
STRG.10463,158,134,878,247,188
STRG.10462,23,39,168,11,34
STRG.10461,36,6,198,10,40
STRG.10460,1242,986,4608,1285,1029
STRG.10467,11,27,14,9,39
STRG.10466,61,10,904,88,198
STRG.10465,18,138,617,198,61
STRG.10464,4656,1506,2131,1753,3870
STRG.23946,33,48,395,54,196
STRG.23947,88,82,100,0,140
STRG.23944,2,0,0,0,2
STRG.23945,1669,443,2486,761,1890
STRG.23942,152,109,62,73,115
STRG.23943,2,0,0,0,2
STRG.23940,7,49,33,7,28
STRG.23941,12,17,3,0,134
STRG.23948,409,2388,189,7,254
STRG.23949,20,8,31,59,20
STRG.22099,644,893,1780,809,970
STRG.22098,3062,1043,1504,1117,3804
STRG.10938,4,0,0,0,0
STRG.22093,1086,85,1801,627,1706
STRG.22092,497,432,0,18,12
STRG.22091,8,0,179,18,18
STRG.22090,292,194,508,207,611
STRG.22097,34,0,159,5,0
STRG.22096,11,0,0,5,0
STRG.22095,79,75,170,81,242
STRG.22094,4882,2728,916,2260,11183
STRG.21548,244,171,93,100,201
STRG.21549,81,4,36,0,142
STRG.21540,17,0,0,6,20
STRG.21541,768,370,862,530,953
STRG.21542,5,9,23,3,15
STRG.21543,3719,1705,7869,5125,5299
STRG.21544,83,20,27,219,146
STRG.21545,40,20,280,61,163
STRG.21546,157,15,908,18,50
STRG.21547,122,189,446,199,806
STRG.14732,2157,322,2171,198,3012
STRG.10799,28,100,280,48,51
STRG.10798,108,137,27,72,81
STRG.10795,2063,692,3534,928,2519
STRG.10794,1032,109,409,266,734
STRG.10797,42,76,179,48,44
STRG.10796,213,0,0,20,114
STRG.10791,2050,922,2330,1031,1626
STRG.10790,1718,254,2200,964,1564
STRG.10793,201,42,637,142,522
STRG.10792,646,291,1198,391,1197
Peve_00026783,0,0,0,0,0
Peve_00026781,0,0,0,0,0
STRG.507,2718,1029,1912,1341,2385
STRG.506,2383,795,2173,1257,3146
STRG.505,73,73,491,54,92
STRG.504,46,41,520,108,107
STRG.503,6,10,418,11,120
Peve_00011708,0,0,0,0,0
STRG.501,3675,973,2317,2722,6645
STRG.500,2439,1105,5106,2484,4325
Peve_00014955,0,0,0,0,0
STRG.509,13,77,0,158,0
STRG.508,400,133,832,197,629
Peve_00001951,0,0,0,0,0
Peve_00001950,0,0,0,0,0
Peve_00001952,0,0,0,0,0
Peve_00013637,0,0,0,0,0
Peve_00013636,0,0,62,0,0
Peve_00013634,0,0,0,0,0
Peve_00026250,0,0,0,0,18
Peve_00026253,0,0,0,0,0
STRG.21390,28,0,0,40,175
Peve_00026258,0,0,0,0,0
Peve_00021542,0,0,81,92,14
STRG.13848,259,0,278,58,753
STRG.13849,4,0,0,0,13
STRG.13840,8,0,0,0,0
STRG.13841,4832,1412,226,1659,6936
STRG.13842,118,29,0,20,97
STRG.13843,2124,70,3802,1477,2700
STRG.13844,226,54,0,94,220
STRG.13845,26,0,0,0,0
STRG.13846,2950,41,4744,2868,3267
STRG.13847,3,0,0,0,0
STRG.24671,452,37,106,117,119
STRG.21396,729,20,664,523,525
STRG.20639,74,13,0,17,85
Peve_00003845,0,0,0,0,0
Peve_00026219,0,16,0,0,0
STRG.20631,23927,7860,7543,8224,18936
STRG.20630,2722,1523,1622,967,3146
STRG.20633,7927,2823,8827,5188,10345
STRG.20632,77,22,0,27,102
STRG.20635,613,241,1618,549,648
STRG.20634,106,65,175,48,294
STRG.20637,45,0,0,28,54
STRG.20636,1146,493,1786,652,1019
Peve_00020958,0,0,0,0,0
Peve_00020959,0,0,0,0,2
Peve_00034387,0,0,0,0,0
Peve_00026053,0,0,0,0,1
Peve_00020950,0,0,0,0,0
Peve_00020956,0,0,0,0,0
Peve_00034381,0,0,0,0,0
STRG.25041,36,3,13,9,28
STRG.25040,8,0,0,0,16
STRG.25043,26,46,44,0,84
STRG.25042,310,84,560,92,192
STRG.25045,6,6,65,25,46
STRG.25044,13,328,56,0,0
STRG.25047,4564,65,7282,449,5050
STRG.25046,4,0,0,0,32
STRG.25049,40,43,125,0,0
STRG.25048,100,42,4,10,31
STRG.24396,20,0,0,9,0
STRG.24397,8,0,0,0,0
STRG.24394,499,215,191,131,388
STRG.24395,8,0,0,10,17
STRG.24392,685,179,127,219,694
STRG.24393,52,28,4,14,97
STRG.24390,331,60,594,48,225
STRG.24391,7,0,8,6,0
Peve_00040972,0,0,0,0,0
Peve_00040973,0,0,0,0,16
STRG.24398,28,18,77,13,32
STRG.4730,130,44,273,109,505
Peve_00015778,0,0,0,0,0
Peve_00015779,0,0,0,0,18
Peve_00005121,0,0,0,0,0
Peve_00005122,0,0,0,0,0
Peve_00005124,0,0,0,0,1
Peve_00005126,0,0,0,0,0
Peve_00005127,0,0,0,7,0
Peve_00009810,0,0,0,0,0
Peve_00009811,0,0,0,138,120
Peve_00009812,0,0,53,0,0
Peve_00041598,0,0,0,0,0
Peve_00041594,0,0,0,0,2
Peve_00041597,0,0,0,0,0
Peve_00028291,0,0,0,0,0
Peve_00028290,0,0,0,0,0
STRG.873,6,9,0,0,4
Peve_00043998,0,18,0,0,9
STRG.16126,40,33,55,25,55
Peve_00039639,0,0,0,0,0
STRG.872,9,8,19,0,6
STRG.871,74,12,0,7,37
Peve_00039631,0,0,0,0,11
Peve_00018247,0,0,0,0,0
Peve_00041629,0,0,0,0,0
Peve_00041628,0,0,0,0,0
STRG.18131,6,0,0,0,4
Peve_00041621,0,0,8,11,0
Peve_00041625,0,0,0,0,0
Peve_00018248,0,0,0,0,0
STRG.875,138,70,217,142,397
STRG.874,26,9,0,24,28
STRG.24028,2971,949,5892,2893,3927
STRG.24029,339,198,935,200,351
Peve_00008140,0,4,17,0,36
STRG.24020,19,0,270,159,18
STRG.24021,8,0,1,0,0
Peve_00042642,0,0,0,0,0
STRG.24023,6,0,0,4,0
STRG.24024,112,7,334,37,183
STRG.24025,15666,15616,9593,4185,16403
STRG.24026,5,0,27,14,0
STRG.24027,187,161,457,218,293
STRG.23559,50,5,202,41,76
STRG.23558,48,41,124,21,98
Peve_00038934,0,0,0,0,0
STRG.23550,3306,1163,2283,1446,3939
STRG.23553,333,193,49,133,345
STRG.23552,428,285,28,241,747
STRG.23555,268,318,108,147,77
STRG.23554,50,24,403,54,326
STRG.23557,179,98,386,94,196
STRG.23556,6,0,0,0,0
Peve_00006473,0,0,55,0,5
STRG.7824,7,21,163,28,78
Peve_00006476,0,0,15,0,14
STRG.8833,27,0,0,0,0
Peve_00006479,0,0,0,0,0
STRG.8830,2630,1396,2386,1408,2506
STRG.7827,2348,701,1437,975,1907
STRG.8836,14,0,0,0,0
STRG.8837,3,0,0,0,4
Peve_00003441,0,0,0,0,0
Peve_00003440,0,0,0,0,0
Peve_00003443,0,0,0,0,1
Peve_00008490,0,0,0,0,0
STRG.8834,2710,918,2505,1387,3075
Peve_00016948,0,0,0,160,307
Peve_00016949,0,0,187,56,31
Peve_00016946,0,0,0,0,0
Peve_00016947,0,0,0,0,0
Peve_00016944,0,0,0,0,0
Peve_00016945,0,0,0,0,0
Peve_00016943,0,0,0,0,0
Peve_00009366,0,0,0,0,0
Peve_00028379,0,0,85,3,0
Peve_00009364,0,0,0,0,0
Peve_00009365,0,0,0,0,0
Peve_00006780,0,0,0,0,0
Peve_00028372,0,5,0,0,0
Peve_00001170,0,0,0,0,0
Peve_00023065,0,0,0,0,0
STRG.5935,62,6,23,19,33
STRG.3118,7,0,136,14,14
STRG.19844,11,0,0,0,0
STRG.3119,650,354,1971,482,1059
STRG.19845,4,13,5661,766,821
STRG.5930,31,18,225,15,44
STRG.19572,64,0,0,9,25
STRG.5931,19,0,0,0,0
STRG.3114,676,236,936,490,522
STRG.19840,478,271,717,294,614
STRG.3115,164,149,1202,205,326
STRG.5933,20,7,186,1,19
STRG.3116,4,2,15,6,25
STRG.3117,550,161,676,417,416
STRG.3110,245,0,47,32,21
STRG.3111,4766,627,1736,1733,4713
STRG.3112,1279,818,4189,1233,2200
STRG.3113,296,224,966,397,588
Peve_00007783,0,0,0,0,0
Peve_00007780,0,0,0,0,5
Peve_00007787,0,0,0,0,0
Peve_00007784,0,0,0,0,0
Peve_00007785,0,0,0,7,0
Peve_00007789,0,0,0,51,0
Peve_00007439,0,0,67,0,66
Peve_00025381,0,9,0,0,809
Peve_00007437,0,0,0,0,0
Peve_00005464,0,0,0,0,0
Peve_00005461,0,0,0,0,0
Peve_00005460,0,0,0,0,0
Peve_00005462,0,0,0,0,113
Peve_00030191,0,6,11,4,0
Peve_00033778,0,0,0,7,6
Peve_00033779,0,0,0,0,0
Peve_00033774,0,0,11,0,6
Peve_00033775,0,0,0,0,0
Peve_00033771,0,0,407,0,0
Peve_00033772,0,0,0,2,0
STRG.16645,214,333,1313,219,384
Peve_00030193,0,0,0,0,0
Peve_00017154,0,0,19,10,0
Peve_00031603,0,0,0,0,0
Peve_00008969,0,0,0,4,0
STRG.12431,144,127,21,99,330
Peve_00023215,0,0,0,0,0
Peve_00034275,0,0,0,0,0
Peve_00034277,0,0,0,0,0
Peve_00040503,0,7,0,0,0
Peve_00040506,0,0,0,0,0
STRG.8206,14,0,0,0,0
STRG.13714,814,578,1173,432,961
STRG.13715,48,558,55,224,624
STRG.16641,8475,1106,2013,2538,7384
Peve_00020139,0,0,0,0,0
Peve_00017840,0,0,0,0,0
Peve_00017844,0,0,0,0,0
Peve_00017846,0,5,0,0,0
Peve_00017847,0,7,0,0,0
Peve_00017848,0,0,0,144,118
Peve_00017849,0,0,0,0,0
STRG.16640,3973,1770,4956,2524,6193
Peve_00030955,0,0,0,0,0
Peve_00030954,0,0,0,0,0
Peve_00030957,0,0,0,0,0
Peve_00030950,0,0,0,0,0
Peve_00030953,0,0,0,0,0
Peve_00030952,0,0,0,0,0
STRG.12249,80,69,438,26,114
STRG.12248,266,114,231,144,267
STRG.12245,597,327,1178,467,1444
STRG.13718,450,0,0,58,168
STRG.12247,67,0,101,16,12
STRG.12246,4,0,0,3,23
STRG.12241,2190,1167,443,1836,1384
STRG.12240,349,309,95,67,158
STRG.12243,5,5,0,0,0
STRG.12242,677,248,689,97,141
STRG.14957,31,3,13,3,58
STRG.14956,11,2,46,0,11
STRG.14955,61,0,0,0,17
STRG.14954,1695,5086,251,559,1774
STRG.14953,10,0,0,0,4
STRG.14952,1924,645,1313,836,2423
STRG.14951,4864,2882,4387,1960,7930
STRG.14950,4,12,12,0,26
STRG.16642,2412,1283,362,863,5220
STRG.14959,16,25,64,48,11
STRG.14958,1,0,2,2,11
Peve_00023176,0,2,0,0,18
Peve_00023175,0,0,0,0,0
Peve_00023174,0,0,0,0,0
Peve_00036654,0,0,0,0,0
Peve_00036650,0,0,50,0,0
Peve_00036651,0,0,0,0,13
Peve_00036652,0,0,0,0,0
STRG.15092,181,118,77,39,356
Peve_00043377,0,0,0,208,4008
Peve_00043374,0,4,0,0,18
Peve_00026013,0,0,0,0,0
STRG.20047,407,130,501,373,433
STRG.20043,236,103,209,49,99
STRG.20041,11,2,98,4,7
Peve_00026998,0,17,0,0,18
Peve_00026999,0,0,0,0,0
Peve_00026019,0,0,0,0,0
STRG.19370,17,5,139,15,26
STRG.19371,596,694,595,305,1067
STRG.19372,50,32,203,40,403
STRG.19373,1187,35,193,4,107
STRG.19374,828,4,0,4,16
STRG.19375,60,7,89,29,34
STRG.19376,148,160,967,201,244
STRG.19377,193,97,476,79,227
STRG.19378,100,39,124,63,115
STRG.19379,1340,607,3052,835,1756
STRG.2754,522,423,1012,263,459
STRG.26332,152,5,122,22,38
STRG.20048,646,177,1111,387,829
STRG.11717,71,4,35,20,52
STRG.2756,191,127,421,177,280
STRG.26330,62,35,278,57,36
Peve_00025432,0,0,0,0,0
STRG.26331,126,88,173,23,152
Peve_00025437,0,0,0,0,0
STRG.11712,41,18,0,21,0
Peve_00031381,0,0,0,0,0
Peve_00031380,0,0,0,0,0
STRG.26334,9,4,56,2,0
STRG.17814,11772,3345,15737,7643,9055
STRG.26335,14,0,0,0,4
STRG.2192,480,154,1187,319,525
Peve_00029927,0,0,0,0,0
STRG.21708,91,227,211,56,287
