Orthogroup	Species	Porites_evermanni_v1.annot.pep	Orthologs
OG0015238	Pocillopora_meandrina_HIv1.genes.pep	Peve_00002593	Pocillopora_meandrina_HIv1___RNAseq.g11963.t1
OG0015239	Apulchra-genome.pep	Peve_00032517	FUN_035837-T1
OG0015239	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032517	Pocillopora_meandrina_HIv1___RNAseq.g11959.t1
OG0015240	Apulchra-genome.pep	Peve_00032500	FUN_035839-T1
OG0015240	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032500	Pocillopora_meandrina_HIv1___RNAseq.g11958.t2
OG0015241	Apulchra-genome.pep	Peve_00032502	FUN_035840-T1
OG0015241	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032502	Pocillopora_meandrina_HIv1___RNAseq.g11957.t1
OG0015242	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032504	Pocillopora_meandrina_HIv1___TS.g3294.t2
OG0015242	Apulchra-genome.pep	Peve_00032504	FUN_035844-T1
OG0015243	Apulchra-genome.pep	Peve_00032505	FUN_035845-T1
OG0015243	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032505	Pocillopora_meandrina_HIv1___RNAseq.g11954.t1
OG0015244	Apulchra-genome.pep	Peve_00032507	FUN_035849-T1
OG0015244	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032507	Pocillopora_meandrina_HIv1___RNAseq.g11952.t1
OG0015245	Apulchra-genome.pep	Peve_00032508	FUN_035850-T1
OG0015245	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032508	Pocillopora_meandrina_HIv1___RNAseq.g11951.t1
OG0015246	Apulchra-genome.pep	Peve_00032510	FUN_035852-T1
OG0015246	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032510	Pocillopora_meandrina_HIv1___RNAseq.g11950.t1
OG0015247	Apulchra-genome.pep	Peve_00018667	FUN_035858-T1, FUN_038094-T1
OG0015248	Pocillopora_meandrina_HIv1.genes.pep	Peve_00045294	Pocillopora_meandrina_HIv1___RNAseq.g11941.t1
OG0015248	Apulchra-genome.pep	Peve_00045294	FUN_035862-T1
OG0015249	Pocillopora_meandrina_HIv1.genes.pep	Peve_00042154	Pocillopora_meandrina_HIv1___RNAseq.g11966.t1
OG0015249	Apulchra-genome.pep	Peve_00042154	FUN_035864-T1
OG0015250	Apulchra-genome.pep	Peve_00012613	FUN_035865-T1
OG0015250	Pocillopora_meandrina_HIv1.genes.pep	Peve_00012613	Pocillopora_meandrina_HIv1___RNAseq.g11977.t1
OG0015252	Pocillopora_meandrina_HIv1.genes.pep	Peve_00012616	Pocillopora_meandrina_HIv1___RNAseq.g11976.t1
OG0015252	Apulchra-genome.pep	Peve_00012616	FUN_035867-T1
OG0015253	Pocillopora_meandrina_HIv1.genes.pep	Peve_00012618	Pocillopora_meandrina_HIv1___RNAseq.g11973.t1
OG0015253	Apulchra-genome.pep	Peve_00012618	FUN_035869-T1
OG0015254	Apulchra-genome.pep	Peve_00012619	FUN_035870-T1
OG0015254	Pocillopora_meandrina_HIv1.genes.pep	Peve_00012619	Pocillopora_meandrina_HIv1___RNAseq.g11972.t1
OG0015255	Pocillopora_meandrina_HIv1.genes.pep	Peve_00012622	Pocillopora_meandrina_HIv1___RNAseq.g11971.t1
OG0015255	Apulchra-genome.pep	Peve_00012622	FUN_035871-T1
OG0015256	Pocillopora_meandrina_HIv1.genes.pep	Peve_00014418	Pocillopora_meandrina_HIv1___RNAseq.g11987.t1
OG0015256	Apulchra-genome.pep	Peve_00014418	FUN_035872-T1
OG0015257	Pocillopora_meandrina_HIv1.genes.pep	Peve_00014419	Pocillopora_meandrina_HIv1___RNAseq.g11988.t1
OG0015257	Apulchra-genome.pep	Peve_00014419	FUN_035873-T1
OG0015258	Pocillopora_meandrina_HIv1.genes.pep	Peve_00014420	Pocillopora_meandrina_HIv1___RNAseq.g11989.t1
OG0015258	Apulchra-genome.pep	Peve_00014420	FUN_035875-T1
OG0015259	Pocillopora_meandrina_HIv1.genes.pep	Peve_00014421	Pocillopora_meandrina_HIv1___TS.g3329.t1b
OG0015259	Apulchra-genome.pep	Peve_00014421	FUN_035877-T1
OG0015260	Apulchra-genome.pep	Peve_00014424	FUN_035879-T1
OG0015260	Pocillopora_meandrina_HIv1.genes.pep	Peve_00014424	Pocillopora_meandrina_HIv1___TS.g3332.t1
OG0015261	Apulchra-genome.pep	Peve_00014425	FUN_035880-T1
OG0015261	Pocillopora_meandrina_HIv1.genes.pep	Peve_00014425	Pocillopora_meandrina_HIv1___RNAseq.g11995.t1
OG0015262	Pocillopora_meandrina_HIv1.genes.pep	Peve_00014426	Pocillopora_meandrina_HIv1___RNAseq.g11996.t1
OG0015262	Apulchra-genome.pep	Peve_00014426	FUN_035882-T1
OG0015263	Apulchra-genome.pep	Peve_00014427	FUN_035883-T1
OG0015263	Pocillopora_meandrina_HIv1.genes.pep	Peve_00014427	Pocillopora_meandrina_HIv1___RNAseq.g11998.t1
OG0015264	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029403	Pocillopora_meandrina_HIv1___TS.g3340.t1
OG0015264	Apulchra-genome.pep	Peve_00029403	FUN_035885-T1
OG0015265	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029402	Pocillopora_meandrina_HIv1___RNAseq.g12004.t1
OG0015265	Apulchra-genome.pep	Peve_00029402	FUN_035886-T1
OG0015266	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029401	Pocillopora_meandrina_HIv1___RNAseq.g12005.t1
OG0015266	Apulchra-genome.pep	Peve_00029401	FUN_035888-T1
OG0015267	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029399	Pocillopora_meandrina_HIv1___RNAseq.g12006.t1
OG0015267	Apulchra-genome.pep	Peve_00029399	FUN_035889-T1
OG0015268	Apulchra-genome.pep	Peve_00029398	FUN_035890-T2
OG0015268	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029398	Pocillopora_meandrina_HIv1___RNAseq.g12007.t1
OG0015269	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029395	Pocillopora_meandrina_HIv1___RNAseq.g12008.t1
OG0015269	Apulchra-genome.pep	Peve_00029395	FUN_035891-T1
OG0015270	Apulchra-genome.pep	Peve_00029394	FUN_035892-T1
OG0015270	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029394	Pocillopora_meandrina_HIv1___RNAseq.g12009.t1
OG0015271	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029391	Pocillopora_meandrina_HIv1___RNAseq.g12010.t1
OG0015271	Apulchra-genome.pep	Peve_00029391	FUN_035894-T1
OG0015272	Apulchra-genome.pep	Peve_00029390	FUN_035895-T1
OG0015272	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029390	Pocillopora_meandrina_HIv1___RNAseq.g12011.t1
OG0015273	Apulchra-genome.pep	Peve_00029404	FUN_035897-T1
OG0015273	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029404	Pocillopora_meandrina_HIv1___RNAseq.g12021.t1
OG0015274	Apulchra-genome.pep	Peve_00029392	FUN_035898-T1
OG0015274	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029392	Pocillopora_meandrina_HIv1___RNAseq.g12022.t1
OG0015275	Apulchra-genome.pep	Peve_00006715	FUN_035899-T1
OG0015275	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006715	Pocillopora_meandrina_HIv1___RNAseq.g12023.t1
OG0015276	Apulchra-genome.pep	Peve_00006713	FUN_035900-T1
OG0015276	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006713	Pocillopora_meandrina_HIv1___RNAseq.g12025.t1
OG0015277	Apulchra-genome.pep	Peve_00006712	FUN_035901-T1
OG0015277	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006712	Pocillopora_meandrina_HIv1___RNAseq.g12026.t1
OG0015278	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006711	Pocillopora_meandrina_HIv1___TS.g3367.t1
OG0015278	Apulchra-genome.pep	Peve_00006711	FUN_035902-T1
OG0015279	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006737	Pocillopora_meandrina_HIv1___RNAseq.g12031.t1
OG0015279	Apulchra-genome.pep	Peve_00006737	FUN_035907-T1
OG0015280	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006733	Pocillopora_meandrina_HIv1___TS.g3371.t1
OG0015280	Apulchra-genome.pep	Peve_00006733	FUN_035908-T1
OG0015281	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006728	Pocillopora_meandrina_HIv1___TS.g3385.t1
OG0015281	Apulchra-genome.pep	Peve_00006728	FUN_035914-T1
OG0015282	Apulchra-genome.pep	Peve_00006727	FUN_035915-T1
OG0015282	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006727	Pocillopora_meandrina_HIv1___RNAseq.24982_t
OG0015283	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006726	Pocillopora_meandrina_HIv1___RNAseq.g12042.t1
OG0015283	Apulchra-genome.pep	Peve_00006726	FUN_035916-T1
OG0015284	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006725	Pocillopora_meandrina_HIv1___TS.g3382.t1
OG0015284	Apulchra-genome.pep	Peve_00006725	FUN_035917-T1
OG0015285	Apulchra-genome.pep	Peve_00006722	FUN_035919-T1
OG0015285	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006722	Pocillopora_meandrina_HIv1___RNAseq.g12040.t1b
OG0015286	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006717	Pocillopora_meandrina_HIv1___TS.g3389.t1
OG0015286	Apulchra-genome.pep	Peve_00006717	FUN_035921-T1
OG0015287	Pocillopora_meandrina_HIv1.genes.pep	Peve_00004600	Pocillopora_meandrina_HIv1___RNAseq.g12055.t1
OG0015287	Apulchra-genome.pep	Peve_00004600	FUN_035928-T1
OG0015288	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036624	Pocillopora_meandrina_HIv1___RNAseq.g12067.t1
OG0015288	Apulchra-genome.pep	Peve_00036624	FUN_035930-T1
OG0015289	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036620	Pocillopora_meandrina_HIv1___RNAseq.25006_t
OG0015289	Apulchra-genome.pep	Peve_00036620	FUN_035931-T1
OG0015290	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036622	Pocillopora_meandrina_HIv1___RNAseq.g12069.t1
OG0015290	Apulchra-genome.pep	Peve_00036622	FUN_035933-T1
OG0015291	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036623	Pocillopora_meandrina_HIv1___RNAseq.g12071.t1
OG0015291	Apulchra-genome.pep	Peve_00036623	FUN_035934-T1
OG0015292	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036625	Pocillopora_meandrina_HIv1___RNAseq.g12072.t1
OG0015292	Apulchra-genome.pep	Peve_00036625	FUN_035935-T1
OG0015293	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036627	Pocillopora_meandrina_HIv1___RNAseq.g12073.t1
OG0015293	Apulchra-genome.pep	Peve_00036627	FUN_035936-T1
OG0015294	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036628	Pocillopora_meandrina_HIv1___RNAseq.g12074.t1
OG0015294	Apulchra-genome.pep	Peve_00036628	FUN_035940-T1
OG0015295	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036629	Pocillopora_meandrina_HIv1___RNAseq.g12076.t1
OG0015295	Apulchra-genome.pep	Peve_00036629	FUN_035941-T1
OG0015296	Apulchra-genome.pep	Peve_00036630	FUN_035942-T1
OG0015296	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036630	Pocillopora_meandrina_HIv1___RNAseq.g12075.t1
OG0015297	Apulchra-genome.pep	Peve_00036631	FUN_035943-T1
OG0015297	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036631	Pocillopora_meandrina_HIv1___RNAseq.g12354.t1
OG0015298	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036633	Pocillopora_meandrina_HIv1___RNAseq.g12353.t1
OG0015298	Apulchra-genome.pep	Peve_00036633	FUN_035945-T1
OG0015299	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036634	Pocillopora_meandrina_HIv1___RNAseq.g12352.t1
OG0015299	Apulchra-genome.pep	Peve_00036634	FUN_035946-T1
OG0015300	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036635	Pocillopora_meandrina_HIv1___RNAseq.g12350.t1
OG0015300	Apulchra-genome.pep	Peve_00036635	FUN_035947-T1
OG0015301	Apulchra-genome.pep	Peve_00036637	FUN_035948-T1, FUN_035948-T2
OG0015302	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006624	Pocillopora_meandrina_HIv1___RNAseq.g12329.t1
OG0015302	Apulchra-genome.pep	Peve_00006624	FUN_035962-T1
OG0015303	Apulchra-genome.pep	Peve_00006625	FUN_035964-T1
OG0015303	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006625	Pocillopora_meandrina_HIv1___RNAseq.g12330.t1
OG0015304	Apulchra-genome.pep	Peve_00006627	FUN_035965-T1
OG0015304	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006627	Pocillopora_meandrina_HIv1___RNAseq.g12331.t2
OG0015305	Pocillopora_meandrina_HIv1.genes.pep	Peve_00038295	Pocillopora_meandrina_HIv1___RNAseq.g12332.t1
OG0015305	Apulchra-genome.pep	Peve_00038295	FUN_035968-T1
OG0015306	Pocillopora_meandrina_HIv1.genes.pep	Peve_00045085	Pocillopora_meandrina_HIv1___RNAseq.g12339.t1
OG0015306	Apulchra-genome.pep	Peve_00045085	FUN_035969-T1
OG0015307	Apulchra-genome.pep	Peve_00006613	FUN_035972-T1
OG0015307	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006613	Pocillopora_meandrina_HIv1___RNAseq.g12338.t2
OG0015308	Apulchra-genome.pep	Peve_00006612	FUN_035973-T1
OG0015308	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006612	Pocillopora_meandrina_HIv1___RNAseq.g12337.t2
OG0015309	Apulchra-genome.pep	Peve_00006611	FUN_035976-T1
OG0015309	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006611	Pocillopora_meandrina_HIv1___RNAseq.g12335.t1
OG0015310	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006632	Pocillopora_meandrina_HIv1___RNAseq.g12334.t1
OG0015310	Apulchra-genome.pep	Peve_00006632	FUN_035977-T1
OG0015311	Pocillopora_meandrina_HIv1.genes.pep	Peve_00045087	Pocillopora_meandrina_HIv1___RNAseq.g12340.t1
OG0015311	Apulchra-genome.pep	Peve_00045087	FUN_035978-T1
OG0015312	Pocillopora_meandrina_HIv1.genes.pep	Peve_00045079	Pocillopora_meandrina_HIv1___RNAseq.g29086.t1
OG0015312	Apulchra-genome.pep	Peve_00045079	FUN_035979-T1
OG0015313	Pocillopora_meandrina_HIv1.genes.pep	Peve_00045080	Pocillopora_meandrina_HIv1___RNAseq.g12341.t1
OG0015313	Apulchra-genome.pep	Peve_00045080	FUN_035980-T1
OG0015314	Apulchra-genome.pep	Peve_00045083	FUN_035981-T1
OG0015314	Pocillopora_meandrina_HIv1.genes.pep	Peve_00045083	Pocillopora_meandrina_HIv1___RNAseq.g12342.t1
OG0015315	Apulchra-genome.pep	Peve_00038194	FUN_035983-T1
OG0015315	Pocillopora_meandrina_HIv1.genes.pep	Peve_00038194	Pocillopora_meandrina_HIv1___TS.g3681.t1
OG0015316	Pocillopora_meandrina_HIv1.genes.pep	Peve_00038193	Pocillopora_meandrina_HIv1___RNAseq.g12345.t1
OG0015316	Apulchra-genome.pep	Peve_00038193	FUN_035986-T1
OG0015317	Apulchra-genome.pep	Peve_00041845	FUN_035998-T1
OG0015317	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041845	Pocillopora_meandrina_HIv1___RNAseq.g12328.t1b
OG0015318	Apulchra-genome.pep	Peve_00041843	FUN_035999-T1
OG0015318	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041843	Pocillopora_meandrina_HIv1___RNAseq.g12328.t1a
OG0015319	Apulchra-genome.pep	Peve_00041842	FUN_036002-T1
OG0015319	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041842	Pocillopora_meandrina_HIv1___RNAseq.g12326.t1
OG0015320	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011111	Pocillopora_meandrina_HIv1___RNAseq.g27235.t1
OG0015320	Apulchra-genome.pep	Peve_00011111	FUN_036025-T1
OG0015321	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011108	Pocillopora_meandrina_HIv1___RNAseq.g27237.t1
OG0015321	Apulchra-genome.pep	Peve_00011108	FUN_036027-T1
OG0015322	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011107	Pocillopora_meandrina_HIv1___RNAseq.g27238.t2
OG0015322	Apulchra-genome.pep	Peve_00011107	FUN_036028-T1
OG0015323	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011105	Pocillopora_meandrina_HIv1___RNAseq.g27239.t1
OG0015323	Apulchra-genome.pep	Peve_00011105	FUN_036029-T1
OG0015324	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011104	Pocillopora_meandrina_HIv1___RNAseq.g27240.t1
OG0015324	Apulchra-genome.pep	Peve_00011104	FUN_036030-T1
OG0015325	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011097	Pocillopora_meandrina_HIv1___TS.g14605.t2
OG0015325	Apulchra-genome.pep	Peve_00011097	FUN_036035-T1
OG0015326	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011095	Pocillopora_meandrina_HIv1___RNAseq.g27261.t1
OG0015326	Apulchra-genome.pep	Peve_00011095	FUN_036036-T1
OG0015327	Apulchra-genome.pep	Peve_00011093	FUN_036037-T1
OG0015327	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011093	Pocillopora_meandrina_HIv1___TS.g14608.t1
OG0015328	Apulchra-genome.pep	Peve_00011116	FUN_036039-T1
OG0015328	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011116	Pocillopora_meandrina_HIv1___RNAseq.g27232.t1
OG0015329	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011088	Pocillopora_meandrina_HIv1___RNAseq.g27265.t1
OG0015329	Apulchra-genome.pep	Peve_00011088	FUN_036040-T1
OG0015330	Apulchra-genome.pep	Peve_00011146	FUN_036041-T1
OG0015330	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011146	Pocillopora_meandrina_HIv1___RNAseq.g27345.t1
OG0015331	Apulchra-genome.pep	Peve_00011145	FUN_036042-T1
OG0015331	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011145	Pocillopora_meandrina_HIv1___RNAseq.g27346.t1
OG0015332	Apulchra-genome.pep	Peve_00011144	FUN_036043-T1
OG0015332	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011144	Pocillopora_meandrina_HIv1___RNAseq.g27347.t1
OG0015333	Apulchra-genome.pep	Peve_00011142	FUN_036044-T1
OG0015333	Pocillopora_meandrina_HIv1.genes.pep	Peve_00011142	Pocillopora_meandrina_HIv1___RNAseq.g27348.t1
OG0015334	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029868	Pocillopora_meandrina_HIv1___RNAseq.g27386.t1
OG0015334	Apulchra-genome.pep	Peve_00029868	FUN_036046-T1
OG0015335	Apulchra-genome.pep	Peve_00029867	FUN_036047-T1
OG0015335	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029867	Pocillopora_meandrina_HIv1___RNAseq.g27387.t1
OG0015336	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029873	Pocillopora_meandrina_HIv1___RNAseq.g27389.t1
OG0015336	Apulchra-genome.pep	Peve_00029873	FUN_036053-T1
OG0015337	Pocillopora_meandrina_HIv1.genes.pep	Peve_00043184	Pocillopora_meandrina_HIv1___RNAseq.g27393.t1
OG0015337	Apulchra-genome.pep	Peve_00043184	FUN_036055-T1
OG0015339	Pocillopora_meandrina_HIv1.genes.pep	Peve_00043176	Pocillopora_meandrina_HIv1___TS.g14741.t1
OG0015339	Apulchra-genome.pep	Peve_00043176	FUN_036057-T1
OG0015340	Apulchra-genome.pep	Peve_00043177	FUN_036058-T1
OG0015340	Pocillopora_meandrina_HIv1.genes.pep	Peve_00043177	Pocillopora_meandrina_HIv1___RNAseq.g27395.t1
OG0015341	Pocillopora_meandrina_HIv1.genes.pep	Peve_00043179	Pocillopora_meandrina_HIv1___RNAseq.g27396.t1
OG0015341	Apulchra-genome.pep	Peve_00043179	FUN_036059-T1
OG0015342	Apulchra-genome.pep	Peve_00043178	FUN_036060-T1
OG0015342	Pocillopora_meandrina_HIv1.genes.pep	Peve_00043178	Pocillopora_meandrina_HIv1___RNAseq.g27397.t1
OG0015343	Pocillopora_meandrina_HIv1.genes.pep	Peve_00018976	Pocillopora_meandrina_HIv1___RNAseq.g27405.t1
OG0015343	Apulchra-genome.pep	Peve_00018976	FUN_036069-T1
OG0015344	Apulchra-genome.pep	Peve_00018969	FUN_036073-T1
OG0015344	Pocillopora_meandrina_HIv1.genes.pep	Peve_00018969	Pocillopora_meandrina_HIv1___TS.g14760.t2
OG0015345	Pocillopora_meandrina_HIv1.genes.pep	Peve_00018966	Pocillopora_meandrina_HIv1___RNAseq.g27412.t1
OG0015345	Apulchra-genome.pep	Peve_00018966	FUN_036074-T3
OG0015346	Apulchra-genome.pep	Peve_00018984	FUN_036079-T1
OG0015346	Pocillopora_meandrina_HIv1.genes.pep	Peve_00018984	Pocillopora_meandrina_HIv1___RNAseq.g27415.t1
OG0015347	Pocillopora_meandrina_HIv1.genes.pep	Peve_00018988	Pocillopora_meandrina_HIv1___RNAseq.g27414.t1
OG0015347	Apulchra-genome.pep	Peve_00018988	FUN_036081-T1
OG0015348	Pocillopora_meandrina_HIv1.genes.pep	Peve_00018968	Pocillopora_meandrina_HIv1___RNAseq.g27416.t1
OG0015348	Apulchra-genome.pep	Peve_00018968	FUN_036082-T1
OG0015349	Apulchra-genome.pep	Peve_00041356	FUN_036084-T1
OG0015349	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041356	Pocillopora_meandrina_HIv1___RNAseq.g27422.t1
OG0015350	Apulchra-genome.pep	Peve_00041355	FUN_036085-T1
OG0015350	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041355	Pocillopora_meandrina_HIv1___RNAseq.g27449.t1
OG0015351	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032185	Pocillopora_meandrina_HIv1___RNAseq.g27445.t1
OG0015351	Apulchra-genome.pep	Peve_00032185	FUN_036091-T1
OG0015352	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032186	Pocillopora_meandrina_HIv1___RNAseq.g27444.t1
OG0015352	Apulchra-genome.pep	Peve_00032186	FUN_036092-T1
OG0015353	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032191	Pocillopora_meandrina_HIv1___RNAseq.g27440.t1
OG0015353	Apulchra-genome.pep	Peve_00032191	FUN_036094-T1
OG0015354	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032192	Pocillopora_meandrina_HIv1___RNAseq.g27439.t1
OG0015354	Apulchra-genome.pep	Peve_00032192	FUN_036095-T1
OG0015355	Apulchra-genome.pep	Peve_00032193	FUN_036096-T1
OG0015355	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032193	Pocillopora_meandrina_HIv1___RNAseq.g27438.t1
OG0015356	Apulchra-genome.pep	Peve_00032195	FUN_036099-T1
OG0015356	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032195	Pocillopora_meandrina_HIv1___RNAseq.g27436.t1
OG0015357	Apulchra-genome.pep	Peve_00032196	FUN_036100-T1
OG0015357	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032196	Pocillopora_meandrina_HIv1___RNAseq.g27435.t1
OG0015358	Apulchra-genome.pep	Peve_00032197	FUN_036101-T1
OG0015358	Pocillopora_meandrina_HIv1.genes.pep	Peve_00032197	Pocillopora_meandrina_HIv1___RNAseq.g10817.t1
OG0015359	Apulchra-genome.pep	Peve_00003702	FUN_036103-T1
OG0015359	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003702	Pocillopora_meandrina_HIv1___RNAseq.g27433.t1
OG0015360	Apulchra-genome.pep	Peve_00003693	FUN_036104-T1
OG0015360	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003693	Pocillopora_meandrina_HIv1___TS.g14779.t1
OG0015361	Apulchra-genome.pep	Peve_00003697, Peve_00003696	FUN_036107-T1
OG0015362	Apulchra-genome.pep	Peve_00003698	FUN_036108-T1
OG0015362	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003698	Pocillopora_meandrina_HIv1___RNAseq.g27428.t1
OG0015363	Apulchra-genome.pep	Peve_00003699	FUN_036109-T1
OG0015363	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003699	Pocillopora_meandrina_HIv1___RNAseq.g27427.t1
OG0015364	Apulchra-genome.pep	Peve_00036199	FUN_036110-T1
OG0015364	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036199	Pocillopora_meandrina_HIv1___RNAseq.g27426.t1
OG0015365	Apulchra-genome.pep	Peve_00029948	FUN_036115-T1
OG0015365	Pocillopora_meandrina_HIv1.genes.pep	Peve_00029948	Pocillopora_meandrina_HIv1___RNAseq.g27424.t1
OG0015366	Apulchra-genome.pep	Peve_00000283	FUN_036116-T1
OG0015366	Pocillopora_meandrina_HIv1.genes.pep	Peve_00000283	Pocillopora_meandrina_HIv1___RNAseq.g27423.t1
OG0015367	Apulchra-genome.pep	Peve_00000287	FUN_036118-T1
OG0015367	Pocillopora_meandrina_HIv1.genes.pep	Peve_00000287	Pocillopora_meandrina_HIv1___RNAseq.g27450.t1
OG0015368	Apulchra-genome.pep	Peve_00000289	FUN_036119-T1
OG0015368	Pocillopora_meandrina_HIv1.genes.pep	Peve_00000289	Pocillopora_meandrina_HIv1___RNAseq.g27453.t1
OG0015369	Apulchra-genome.pep	Peve_00000288	FUN_036124-T1
OG0015369	Pocillopora_meandrina_HIv1.genes.pep	Peve_00000288	Pocillopora_meandrina_HIv1___RNAseq.g27452.t1
OG0015370	Pocillopora_meandrina_HIv1.genes.pep	Peve_00000292	Pocillopora_meandrina_HIv1___TS.g14803.t1
OG0015370	Apulchra-genome.pep	Peve_00000292	FUN_036143-T1
OG0015371	Pocillopora_meandrina_HIv1.genes.pep	Peve_00000295	Pocillopora_meandrina_HIv1___RNAseq.g27458.t1
OG0015371	Apulchra-genome.pep	Peve_00000295	FUN_036149-T1
OG0015372	Pocillopora_meandrina_HIv1.genes.pep	Peve_00022380	Pocillopora_meandrina_HIv1___RNAseq.g27460.t1
OG0015372	Apulchra-genome.pep	Peve_00022380	FUN_036151-T1
OG0015373	Apulchra-genome.pep	Peve_00022379	FUN_036152-T1
OG0015373	Pocillopora_meandrina_HIv1.genes.pep	Peve_00022379	Pocillopora_meandrina_HIv1___TS.g14809.t1
OG0015374	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006918	Pocillopora_meandrina_HIv1___RNAseq.g27466.t1
OG0015374	Apulchra-genome.pep	Peve_00006918	FUN_036153-T1
OG0015375	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006919	Pocillopora_meandrina_HIv1___RNAseq.g27467.t1
OG0015375	Apulchra-genome.pep	Peve_00006919	FUN_036154-T1
OG0015376	Apulchra-genome.pep	Peve_00006921	FUN_036155-T1
OG0015376	Pocillopora_meandrina_HIv1.genes.pep	Peve_00006921	Pocillopora_meandrina_HIv1___RNAseq.g27468.t1
OG0015377	Apulchra-genome.pep	Peve_00043542	FUN_036156-T1
OG0015377	Pocillopora_meandrina_HIv1.genes.pep	Peve_00043542	Pocillopora_meandrina_HIv1___RNAseq.g27469.t1
