,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value
1217,peve-mir-novel-3,Peve_00000718,5UTR,Peve_00000718;2 20;915 937,-21.02,19,73.68%,78.95%,0.998052856721296,0.998052856721296,1,0.0397342088666192
1218,peve-mir-novel-3,Peve_00012591,5UTR,Peve_00012591;2 9;107 128,-21.31,7,100.00%,100.00%,0.999716689332843,0.999716689332843,1,0.01515433341596
1219,peve-mir-novel-3,Peve_00026480,5UTR,Peve_00026480;2 21;754 774,-22.4,19,73.68%,73.68%,0.997091645416707,0.997091645416707,1,0.0485650802695336
1220,peve-mir-novel-3,Peve_00028200,5UTR,Peve_00028200;2 19;523 546,-22.06,19,68.42%,78.95%,-0.999345888781346,0.999345888781346,-1,0.0230273835955368
1221,peve-mir-novel-3,Peve_00035430,5UTR,Peve_00035430;2 9;181 202,-22.48,7,100.00%,100.00%,0.999102854913975,0.999102854913975,1,0.0269686331853911
1222,peve-mir-novel-3,Peve_00036964,5UTR,Peve_00036964;2 21;403 428,-20.54,23,60.87%,73.91%,0.997077513398696,0.997077513398696,1,0.0486829862370013
1223,peve-mir-novel-19,Peve_00008072,5UTR,Peve_00008072;2 18;774 794,-21.28,16,87.50%,93.75%,0.999978963950975,0.999978963950975,1,0.00412931457669044
1224,peve-mir-novel-19,Peve_00018391,5UTR,Peve_00018391;2 18;785 809,-23.21,19,84.21%,84.21%,0.998840656587306,0.998840656587306,1,0.030657951802389
1225,peve-mir-novel-19,Peve_00013384,5UTR,Peve_00013384;2 21;266 289,-21.89,21,76.19%,80.95%,0.999374263578392,0.999374263578392,1,0.0225223387727307
1226,peve-mir-novel-19,Peve_00025850,5UTR,Peve_00025850;2 21;466 488,-21.25,20,75.00%,85.00%,0.999912402411178,0.999912402411178,1,0.00842644454811202
1227,peve-mir-novel-19,Peve_00038875,5UTR,Peve_00038875;2 21;935 957,-23.07,20,80.00%,85.00%,0.99912526170216,0.99912526170216,1,0.0266296742754265
1228,peve-mir-novel-19,Peve_00041049,5UTR,Peve_00041049;2 18;804 825,-20.66,16,87.50%,87.50%,0.998453622764511,0.998453622764511,1,0.0354086057088602
1229,peve-mir-novel-20,Peve_00026145,5UTR,Peve_00026145;2 20;649 673,-20.15,22,68.18%,77.27%,0.997253647308052,0.997253647308052,1,0.047192471195222
1230,peve-mir-novel-20,Peve_00028555,5UTR,Peve_00028555;2 19;605 625,-20.49,17,76.47%,88.24%,-0.997387077455361,0.997387077455361,-1,0.0460312744260222
1231,peve-mir-novel-21,Peve_00015062,5UTR,Peve_00015062;2 20;572 594,-24.97,20,70.00%,80.00%,-0.99991446441509,0.99991446441509,-1,0.00832667533146618
1232,peve-mir-novel-21,Peve_00032682,5UTR,Peve_00032682;2 20;214 235,-23.29,19,73.68%,84.21%,-0.99825928797896,0.99825928797896,-1,0.0375683052200161
1233,peve-mir-novel-21,Peve_00044134,5UTR,Peve_00044134;2 12;486 506,-23.35,10,100.00%,100.00%,-0.999836960200136,0.999836960200136,-1,0.0114960286738644
1234,peve-mir-novel-22,Peve_00038750,5UTR,Peve_00038750;2 19;518 541,-20.8,20,75.00%,85.00%,-0.999995310085062,0.999995310085062,-1,0.00194974481237643
1235,peve-mir-novel-22,Peve_00040567,5UTR,Peve_00040567;2 20;501 518,-22.08,18,77.78%,83.33%,-0.999850946843342,0.999850946843342,-1,0.0109918578760632
1236,peve-mir-novel-23,Peve_00011634,5UTR,Peve_00011634;2 20;650 673,-21.75,20,60.00%,85.00%,0.99725770910753,0.99725770910753,1,0.0471575439540669
1237,peve-mir-novel-23,Peve_00012869,5UTR,Peve_00012869;2 21;344 366,-20.13,20,70.00%,85.00%,-0.997041894647782,0.997041894647782,-1,0.0489789031235421
1238,peve-mir-novel-23,Peve_00018542,5UTR,Peve_00018542;2 21;238 259,-21.61,19,73.68%,84.21%,0.999797047339721,0.999797047339721,1,0.0128262541271408
1239,peve-mir-novel-23,Peve_00030038,5UTR,Peve_00030038;2 20;475 496,-20.03,18,61.11%,94.44%,-0.999550307649831,0.999550307649831,-1,0.0190927790579351
1240,peve-mir-novel-23,Peve_00033284,5UTR,Peve_00033284;2 18;618 639,-22.25,16,81.25%,93.75%,0.998215951089572,0.998215951089572,1,0.0380332192580478
1241,peve-mir-novel-24,Peve_00000825,5UTR,Peve_00000825;2 21;27 49,-21.47,20,60.00%,80.00%,0.999999240744832,0.999999240744832,1,0.000784492916512268
1242,peve-mir-novel-24,Peve_00002320,5UTR,Peve_00002320;2 11;318 339,-21.69,9,100.00%,100.00%,-0.998696026270262,0.998696026270262,-1,0.0325144749625038
1243,peve-mir-novel-24,Peve_00003234,5UTR,Peve_00003234;2 18;827 849,-23.76,17,76.47%,82.35%,0.999997860909741,0.999997860909741,1,0.0013167694840572
1244,peve-mir-novel-24,Peve_00004521,5UTR,Peve_00004521;2 21;656 677,-26.99,20,75.00%,85.00%,-0.997395120221082,0.997395120221082,-1,0.0459603451867603
1245,peve-mir-novel-24,Peve_00004512,5UTR,Peve_00004512;2 21;383 404,-26.99,20,75.00%,85.00%,-0.999408825461995,0.999408825461995,-1,0.021891442456906
1246,peve-mir-novel-24,Peve_00012208,5UTR,Peve_00012208;2 18;863 882,-21.59,16,75.00%,81.25%,-0.999327894094028,0.999327894094028,-1,0.0233420128583658
1247,peve-mir-novel-24,Peve_00012302,5UTR,Peve_00012302;2 12;30 52,-20.99,11,90.91%,90.91%,-0.999865571060301,0.999865571060301,-1,0.0104386989464617
1248,peve-mir-novel-24,Peve_00012404,5UTR,Peve_00012404;2 20;505 531,-20.88,23,65.22%,69.57%,0.999998523194906,0.999998523194906,1,0.00109409936293585
1249,peve-mir-novel-24,Peve_00014451,5UTR,Peve_00014451;2 20;308 330,-20.35,19,63.16%,73.68%,1,1,1,0
1250,peve-mir-novel-24,Peve_00016786,5UTR,Peve_00016786;2 21;576 598,-24.95,20,80.00%,85.00%,1,1,1,0
1251,peve-mir-novel-24,Peve_00016830,5UTR,Peve_00016830;2 20;735 762,-21.98,24,66.67%,70.83%,0.997175508499252,0.997175508499252,1,0.0478594310724678
1252,peve-mir-novel-24,Peve_00017781,5UTR,Peve_00017781;2 19;128 146,-20.9,17,76.47%,76.47%,0.99695799908616,0.99695799908616,1,0.0496689462152669
1253,peve-mir-novel-24,Peve_00020492,5UTR,Peve_00020492;2 21;944 966,-24.41,20,70.00%,80.00%,-0.999191159467906,0.999191159467906,-1,0.0256068319396386
1254,peve-mir-novel-24,Peve_00022773,5UTR,Peve_00022773;2 19;196 216,-24.25,17,76.47%,88.24%,1,1,1,0
1255,peve-mir-novel-24,Peve_00022813,5UTR,Peve_00022813;2 21;739 764,-21.13,23,69.57%,73.91%,-0.998924716861794,0.998924716861794,-1,0.0295253777049622
1256,peve-mir-novel-24,Peve_00023808,5UTR,Peve_00023808;2 12;916 937,-20.45,10,80.00%,100.00%,-0.998460036492421,0.998460036492421,-1,0.0353350804494513
1257,peve-mir-novel-24,Peve_00024938,5UTR,Peve_00024938;2 21;885 906,-22.67,19,63.16%,78.95%,1,1,1,0
1258,peve-mir-novel-24,Peve_00026617,5UTR,Peve_00026617;2 14;140 160,-20.34,12,75.00%,91.67%,1,1,1,0
1259,peve-mir-novel-24,Peve_00026617,5UTR,Peve_00026617;2 14;456 476,-20.34,12,75.00%,91.67%,1,1,1,0
1260,peve-mir-novel-24,Peve_00028917,5UTR,Peve_00028917;2 20;426 454,-20.4,25,64.00%,68.00%,1,1,1,0
1261,peve-mir-novel-24,Peve_00036859,5UTR,Peve_00036859;2 21;813 834,-23.52,19,63.16%,84.21%,-0.996982195269473,0.996982195269473,-1,0.0494709177037855
1262,peve-mir-novel-24,Peve_00038692,5UTR,Peve_00038692;2 17;294 313,-25.61,15,86.67%,86.67%,1,1,1,0
1263,peve-mir-novel-24,Peve_00038822,5UTR,Peve_00038822;2 21;694 719,-22.28,23,60.87%,69.57%,-0.997148176496447,0.997148176496447,-1,0.0480905459806356
1264,peve-mir-novel-24,Peve_00040250,5UTR,Peve_00040250;2 12;920 941,-22.85,10,80.00%,100.00%,1,1,1,9.48637384723993e-09
1265,peve-mir-novel-24,Peve_00042525,5UTR,Peve_00042525;2 21;593 614,-21,19,68.42%,78.95%,-0.999972017506869,0.999972017506869,-1,0.00476254767800266
1266,peve-mir-novel-24,Peve_00045047,5UTR,Peve_00045047;2 17;266 287,-29.67,15,80.00%,93.33%,-0.999996728114699,0.999996728114699,-1,0.00162852441741808
1267,peve-mir-novel-25,Peve_00016482,5UTR,Peve_00016482;2 20;799 816,-22.76,18,77.78%,83.33%,-0.999812133109256,0.999812133109256,-1,0.0123403376847463
1268,peve-mir-novel-27,lncRNA_5679,lncRNA,lncRNA_5679;2 17;2779 2800,-22.83,15,93.33%,93.33%,0.998126576037554,0.998126576037554,1,0.0389745384665615
1269,peve-mir-novel-30,lncRNA_1110,lncRNA,lncRNA_1110;2 15;784 805,-24.72,13,84.62%,92.31%,0.999244639217044,0.999244639217044,1,0.0247456963019956
1270,peve-mir-novel-30,lncRNA_371,lncRNA,lncRNA_371;2 15;1298 1319,-21.77,13,92.31%,100.00%,-0.9979699691009,0.9979699691009,-1,0.0405713950877334
1271,peve-mir-novel-30,lncRNA_5432,lncRNA,lncRNA_5432;2 21;4846 4869,-25.92,21,57.14%,80.95%,0.998296184635856,0.998296184635856,1,0.0371679037914873
1272,peve-mir-novel-30,lncRNA_7113,lncRNA,lncRNA_7113;2 19;350 372,-26.03,18,66.67%,94.44%,0.999976025842062,0.999976025842062,1,0.00440826475161595
1273,peve-mir-novel-31,lncRNA_3272,lncRNA,lncRNA_3272;2 21;5231 5254,-24.13,21,66.67%,85.71%,0.99983452024615,0.99983452024615,1,0.0115817328484589
1274,peve-mir-novel-31,lncRNA_9436,lncRNA,lncRNA_9436;2 20;2364 2383,-23.72,18,77.78%,83.33%,0.999990915022252,0.999990915022252,1,0.00271367218734415
1275,peve-mir-100,lncRNA_2005,lncRNA,lncRNA_2005;2 21;71 90,-22.98,19,73.68%,73.68%,0.999687695888504,0.999687695888504,1,0.0159109193728774
1276,peve-mir-100,lncRNA_2340,lncRNA,lncRNA_2340;2 21;840 863,-20.71,21,71.43%,76.19%,0.999960292267856,0.999960292267856,1,0.00567327845000194
1277,peve-mir-100,lncRNA_2391,lncRNA,lncRNA_2391;2 21;3620 3646,-21.08,24,62.50%,70.83%,0.99994894925268,0.99994894925268,1,0.00643276995088219
1278,peve-mir-100,lncRNA_2576,lncRNA,lncRNA_2576;2 17;1237 1259,-28.9,16,81.25%,87.50%,0.999991514047425,0.999991514047425,1,0.00262268255836434
1279,peve-mir-100,lncRNA_2650,lncRNA,lncRNA_2650;2 14;283 305,-22.07,13,84.62%,84.62%,0.999270333971887,0.999270333971887,1,0.0243211213819508
1280,peve-mir-100,lncRNA_3101,lncRNA,lncRNA_3101;2 16;1212 1233,-21.6,14,71.43%,71.43%,0.999824898281066,0.999824898281066,1,0.0119137000821536
1281,peve-mir-100,lncRNA_3332,lncRNA,lncRNA_3332;2 19;15442 15463,-22.41,17,64.71%,82.35%,0.998456728270324,0.998456728270324,1,0.0353730240864443
1282,peve-mir-100,lncRNA_3350,lncRNA,lncRNA_3350;2 14;22 43,-22.32,12,83.33%,91.67%,0.999909726776791,0.999909726776791,1,0.00855416971793389
1283,peve-mir-100,lncRNA_3636,lncRNA,lncRNA_3636;2 11;29592 29614,-21.14,10,90.00%,90.00%,0.998686151419445,0.998686151419445,1,0.0326373839145568
1284,peve-mir-100,lncRNA_3650,lncRNA,lncRNA_3650;2 16;880 901,-21.34,14,78.57%,85.71%,0.999017383993101,0.999017383993101,1,0.0282242627543842
1285,peve-mir-100,lncRNA_4079,lncRNA,lncRNA_4079;2 21;1254 1275,-23.26,21,71.43%,71.43%,0.999607422958392,0.999607422958392,1,0.0178390522948668
1286,peve-mir-100,lncRNA_4605,lncRNA,lncRNA_4605;2 17;1683 1705,-22.98,16,87.50%,87.50%,0.999602524510622,0.999602524510622,1,0.0179500095234258
1287,peve-mir-100,lncRNA_4738,lncRNA,lncRNA_4738;2 20;6833 6852,-22.88,19,73.68%,78.95%,0.999861405634542,0.999861405634542,1,0.0105991960208176
1288,peve-mir-100,lncRNA_4900,lncRNA,lncRNA_4900;2 20;967 988,-24.41,18,61.11%,72.22%,0.999909726776791,0.999909726776791,1,0.00855416971793915
1289,peve-mir-100,lncRNA_5063,lncRNA,lncRNA_5063;2 21;1093 1112,-20.44,19,63.16%,73.68%,0.999909726776791,0.999909726776791,1,0.00855416971793389
1290,peve-mir-100,lncRNA_5109,lncRNA,lncRNA_5109;2 21;2181 2205,-23.53,22,63.64%,72.73%,0.999897137785569,0.999897137785569,1,0.00913117735975102
1291,peve-mir-100,lncRNA_5205,lncRNA,lncRNA_5205;2 11;1819 1840,-20.1,9,100.00%,100.00%,0.999352369999457,0.999352369999457,1,0.0229130045532544
1292,peve-mir-100,lncRNA_5299,lncRNA,lncRNA_5299;2 13;955 976,-20.91,11,90.91%,90.91%,0.999797475658993,0.999797475658993,1,0.012812712005841
1293,peve-mir-100,lncRNA_5598,lncRNA,lncRNA_5598;2 21;2121 2149,-20.05,26,65.38%,65.38%,0.999959599374035,0.999959599374035,1,0.00572256362542478
1294,peve-mir-100,lncRNA_561,lncRNA,lncRNA_561;2 17;1113 1137,-26.27,18,72.22%,72.22%,0.999909726776791,0.999909726776791,1,0.00855416971793915
1295,peve-mir-100,lncRNA_5821,lncRNA,lncRNA_5821;2 21;9027 9048,-20.28,19,68.42%,78.95%,0.998445771073516,0.998445771073516,1,0.0354984082766231
1296,peve-mir-100,lncRNA_6160,lncRNA,lncRNA_6160;2 11;644 666,-20.67,10,90.00%,90.00%,0.999117476706307,0.999117476706307,1,0.0267479285320586
1297,peve-mir-100,lncRNA_6563,lncRNA,lncRNA_6563;2 19;92 114,-20.42,18,72.22%,77.78%,0.999909726776791,0.999909726776791,1,0.00855416971792863
1298,peve-mir-100,lncRNA_6911,lncRNA,lncRNA_6911;2 9;1853 1874,-21.51,7,100.00%,100.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915
1299,peve-mir-100,lncRNA_7306,lncRNA,lncRNA_7306;2 21;17 38,-21.26,19,68.42%,68.42%,0.999119528258838,0.999119528258838,1,0.02671681616727
1300,peve-mir-100,lncRNA_7334,lncRNA,lncRNA_7334;2 20;2518 2540,-22.6,19,63.16%,68.42%,0.998813990218193,0.998813990218193,1,0.0310086021363766
1301,peve-mir-100,lncRNA_7388,lncRNA,lncRNA_7388;2 21;1790 1812,-21.06,20,70.00%,75.00%,0.999653017578301,0.999653017578301,1,0.0167710948914338
1302,peve-mir-100,lncRNA_7388,lncRNA,lncRNA_7388;2 21;4944 4966,-21.06,20,70.00%,75.00%,0.999653017578301,0.999653017578301,1,0.0167710948914338
1303,peve-mir-100,lncRNA_775,lncRNA,lncRNA_775;2 21;3911 3931,-24.05,19,78.95%,84.21%,0.999993336296437,0.999993336296437,1,0.00232409136187193
1304,peve-mir-100,lncRNA_8689,lncRNA,lncRNA_8689;2 11;129 150,-23.1,9,88.89%,88.89%,0.999893555305656,0.999893555305656,1,0.00928882931910216
1305,peve-mir-100,lncRNA_8938,lncRNA,lncRNA_8938;2 16;682 704,-20.34,15,80.00%,86.67%,0.999346621493814,0.999346621493814,1,0.0230144813420432
1306,peve-mir-100,lncRNA_9288,lncRNA,lncRNA_9288;2 10;2377 2398,-21.61,8,100.00%,100.00%,0.997975038914158,0.997975038914158,1,0.0405206846435447
1307,peve-mir-100,lncRNA_9383,lncRNA,lncRNA_9383;2 18;266 290,-23.67,19,68.42%,78.95%,0.999999831987807,0.999999831987807,1,0.000369033274735368
1308,peve-mir-100,lncRNA_9909,lncRNA,lncRNA_9909;2 15;1665 1687,-20.77,14,71.43%,78.57%,0.999627363480296,0.999627363480296,1,0.0173800617613524
1309,peve-mir-novel-32,lncRNA_687,lncRNA,lncRNA_687;2 14;11350 11371,-22.32,12,100.00%,100.00%,-0.997759713900938,0.997759713900938,-1,0.042621425888626
1310,peve-mir-novel-41,lncRNA_2970,lncRNA,lncRNA_2970;2 20;153 177,-21.64,21,71.43%,85.71%,0.997844556977271,0.997844556977271,1,0.0418062711782376
1311,peve-mir-novel-41,lncRNA_7440,lncRNA,lncRNA_7440;2 19;1405 1426,-21.7,17,64.71%,82.35%,-0.997138200529913,0.997138200529913,-1,0.0481746254337895
1312,peve-mir-2025,lncRNA_1949,lncRNA,lncRNA_1949;2 21;3352 3374,-22.34,20,75.00%,85.00%,0.997341078713666,0.997341078713666,1,0.0464348597044576
1313,peve-mir-2025,lncRNA_5213,lncRNA,lncRNA_5213;2 21;200 221,-23.79,19,73.68%,84.21%,0.999925586585795,0.999925586585795,1,0.00776646571695299
1314,peve-mir-novel-35,lncRNA_1769,lncRNA,lncRNA_1769;2 20;2264 2287,-24.29,20,75.00%,90.00%,-0.998346964804342,0.998346964804342,-1,0.0366096868887824
1315,peve-mir-novel-35,lncRNA_4757,lncRNA,lncRNA_4757;2 20;1852 1873,-22.36,18,83.33%,83.33%,0.999059715873693,0.999059715873693,1,0.0276095106275923
1316,peve-mir-novel-35,lncRNA_641,lncRNA,lncRNA_641;2 18;5633 5654,-20.95,16,81.25%,81.25%,0.999882980839933,0.999882980839933,1,0.00973930225592683
1317,peve-mir-novel-36,lncRNA_1760,lncRNA,lncRNA_1760;2 21;4351 4372,-20.23,19,68.42%,84.21%,-0.998784714568808,0.998784714568808,-1,0.0313890563046767
1318,peve-mir-novel-36,lncRNA_7745,lncRNA,lncRNA_7745;2 21;102 123,-21.68,20,75.00%,90.00%,-0.999952015662582,0.999952015662582,-1,0.00623658159313512
1319,peve-mir-novel-42,lncRNA_4010,lncRNA,lncRNA_4010;2 21;32208 32234,-20.81,24,70.83%,79.17%,-0.999490199099242,0.999490199099242,-1,0.0203288996511079
1320,peve-mir-novel-42,lncRNA_6136,lncRNA,lncRNA_6136;2 19;4228 4248,-20.77,17,82.35%,88.24%,0.999974190676381,0.999974190676381,1,0.00457387578916138
1321,peve-mir-novel-39,lncRNA_10045,lncRNA,lncRNA_10045;2 21;678 700,-21.69,20,75.00%,85.00%,0.999701555549393,0.999701555549393,1,0.0155538417644886
1322,peve-mir-novel-39,lncRNA_10072,lncRNA,lncRNA_10072;2 21;6846 6866,-21.4,19,68.42%,78.95%,0.999794100715874,0.999794100715874,1,0.012919032511283
1323,peve-mir-novel-39,lncRNA_1312,lncRNA,lncRNA_1312;2 16;1081 1101,-20.05,14,78.57%,85.71%,0.99996914146567,0.99996914146567,1,0.00500131127160225
1324,peve-mir-novel-39,lncRNA_1481,lncRNA,lncRNA_1481;2 21;4067 4087,-24.39,19,73.68%,84.21%,-0.99971838657345,0.99971838657345,-1,0.0151088702528967
1325,peve-mir-novel-39,lncRNA_5449,lncRNA,lncRNA_5449;2 20;843 864,-22.53,18,77.78%,77.78%,0.999975493060816,0.999975493060816,1,0.00445697855299761
1326,peve-mir-novel-39,lncRNA_553,lncRNA,lncRNA_553;2 17;1525 1547,-24.88,16,81.25%,87.50%,0.997069498665898,0.997069498665898,1,0.0487497281162621
1327,peve-mir-novel-39,lncRNA_704,lncRNA,lncRNA_704;2 21;266 290,-22.48,22,68.18%,77.27%,0.99995970050382,0.99995970050382,1,0.00571539680408141
1328,peve-mir-novel-39,lncRNA_704,lncRNA,lncRNA_704;2 21;944 968,-22.48,22,68.18%,77.27%,0.99995970050382,0.99995970050382,1,0.00571539680408141
1329,peve-mir-novel-39,lncRNA_7279,lncRNA,lncRNA_7279;2 14;6800 6821,-20.9,12,83.33%,91.67%,0.99846049767672,0.99846049767672,1,0.0353297876653199
1330,peve-mir-novel-39,lncRNA_9126,lncRNA,lncRNA_9126;2 20;43 65,-21.78,19,73.68%,78.95%,0.999809764547885,0.999809764547885,1,0.0124178878518592
1331,peve-mir-novel-40,lncRNA_4010,lncRNA,lncRNA_4010;2 15;17588 17609,-23.21,13,92.31%,92.31%,-0.999441797156236,0.999441797156236,-1,0.0212721480647285
1332,peve-mir-novel-40,lncRNA_6690,lncRNA,lncRNA_6690;2 20;7666 7688,-20.51,19,73.68%,84.21%,0.999967477579924,0.999967477579924,1,0.00513437665821151
1333,peve-mir-novel-40,lncRNA_6755,lncRNA,lncRNA_6755;2 20;1445 1466,-20.59,18,77.78%,88.89%,-0.999994439907078,0.999994439907078,-1,0.00212293328780144
1334,peve-mir-novel-6,lncRNA_10026,lncRNA,lncRNA_10026;2 16;8533 8554,-20.48,14,78.57%,85.71%,-0.997208539505533,0.997208539505533,-1,0.04757863101217
1335,peve-mir-novel-6,lncRNA_3114,lncRNA,lncRNA_3114;2 18;674 699,-23.83,20,75.00%,75.00%,-0.99772199585424,0.99772199585424,-1,0.0429788562634666
1336,peve-mir-novel-6,lncRNA_3114,lncRNA,lncRNA_3114;2 18;8955 8980,-23.83,20,75.00%,75.00%,-0.99772199585424,0.99772199585424,-1,0.0429788562634666
1337,peve-mir-novel-6,lncRNA_3508,lncRNA,lncRNA_3508;2 17;924 945,-20.25,15,73.33%,93.33%,-0.999594916659835,0.999594916659835,-1,0.0181209922038694
1338,peve-mir-novel-6,lncRNA_6884,lncRNA,lncRNA_6884;2 21;308 332,-22.08,22,72.73%,77.27%,-0.999027312296511,0.999027312296511,-1,0.028081289229686
1339,peve-mir-novel-6,lncRNA_787,lncRNA,lncRNA_787;2 18;4298 4319,-21.61,16,81.25%,81.25%,-0.999979494591105,0.999979494591105,-1,0.00407690019579638
1340,peve-mir-novel-6,lncRNA_8483,lncRNA,lncRNA_8483;2 20;640 660,-21.9,18,83.33%,88.89%,-0.999054106774071,0.999054106774071,-1,0.0276917509704425
1341,peve-mir-novel-6,lncRNA_9934,lncRNA,lncRNA_9934;2 20;3114 3138,-20.54,21,66.67%,76.19%,-0.997659955733028,0.997659955733028,-1,0.043560402372896
1342,peve-mir-novel-7,lncRNA_2827,lncRNA,lncRNA_2827;2 11;3667 3688,-22.24,9,88.89%,88.89%,-0.998225198210539,0.998225198210539,-1,0.03793449464769
1343,peve-mir-novel-7,lncRNA_8151,lncRNA,lncRNA_8151;2 21;1024 1047,-24.03,21,66.67%,80.95%,-0.999802388269387,0.999802388269387,-1,0.0126563545844222
1344,peve-mir-novel-7,lncRNA_9154,lncRNA,lncRNA_9154;2 17;3139 3162,-20.34,17,76.47%,88.24%,-0.997906677872873,0.997906677872873,-1,0.0411992150601209
1345,peve-mir-novel-7,lncRNA_9154,lncRNA,lncRNA_9154;2 17;8544 8567,-20.34,17,76.47%,88.24%,-0.997906677872873,0.997906677872873,-1,0.0411992150601209
1346,peve-mir-novel-8,lncRNA_7118,lncRNA,lncRNA_7118;2 19;3889 3911,-21.05,18,72.22%,88.89%,-0.999981052985753,0.999981052985753,-1,0.00391891818976516
1347,peve-mir-novel-10,lncRNA_2239,lncRNA,lncRNA_2239;2 21;798 819,-26.49,19,78.95%,89.47%,0.997938030915672,0.997938030915672,1,0.0408894104551393
1348,peve-mir-novel-10,lncRNA_268,lncRNA,lncRNA_268;2 21;1477 1502,-22.9,23,60.87%,69.57%,0.997938030915672,0.997938030915672,1,0.0408894104551393
1349,peve-mir-novel-10,lncRNA_5928,lncRNA,lncRNA_5928;2 21;176 201,-23.03,23,60.87%,69.57%,-0.999112412498253,0.999112412498253,-1,0.0268245742675972
1350,peve-mir-novel-10,lncRNA_6011,lncRNA,lncRNA_6011;2 20;1122 1147,-22.65,22,72.73%,72.73%,0.997938030915672,0.997938030915672,1,0.0408894104551393
1351,peve-mir-novel-10,lncRNA_6866,lncRNA,lncRNA_6866;2 21;8261 8282,-21.82,19,68.42%,73.68%,0.997938030915672,0.997938030915672,1,0.0408894104551393
1352,peve-mir-novel-10,lncRNA_9353,lncRNA,lncRNA_9353;2 21;5525 5547,-22.9,21,71.43%,80.95%,0.999338586321711,0.999338586321711,1,0.0231555791166121
1353,peve-mir-novel-11,lncRNA_4010,lncRNA,lncRNA_4010;2 12;21867 21888,-20.15,10,100.00%,100.00%,-0.999666220006395,0.999666220006395,-1,0.0164489186381818
1354,peve-mir-novel-11,lncRNA_641,lncRNA,lncRNA_641;2 21;3417 3439,-24.93,20,70.00%,85.00%,0.999865712726432,0.999865712726432,1,0.0104331970321602
1355,peve-mir-novel-13,lncRNA_5756,lncRNA,lncRNA_5756;2 21;4716 4736,-20.8,19,63.16%,78.95%,0.998719769468068,0.998719769468068,1,0.0322170339650271
1356,peve-mir-novel-2,lncRNA_1883,lncRNA,lncRNA_1883;2 19;6266 6287,-20.71,17,64.71%,82.35%,-0.999609394017184,0.999609394017184,-1,0.0177942096795838
1357,peve-mir-novel-2,lncRNA_4186,lncRNA,lncRNA_4186;2 21;536 556,-21.56,19,68.42%,89.47%,-0.997543123936281,0.997543123936281,-1,0.0446350168220448
1358,peve-mir-novel-2,lncRNA_5387,lncRNA,lncRNA_5387;2 12;383 404,-23.55,10,100.00%,100.00%,-0.998698672559114,0.998698672559114,-1,0.0324814585456985
1359,peve-mir-novel-2,lncRNA_6320,lncRNA,lncRNA_6320;2 16;7476 7499,-23.61,16,81.25%,87.50%,-0.998329644133377,0.998329644133377,-1,0.0368010402414674
1360,peve-mir-novel-2,lncRNA_7664,lncRNA,lncRNA_7664;2 21;15568 15590,-22.42,20,70.00%,75.00%,-0.999570239470198,0.999570239470198,-1,0.0186648257048589
1361,peve-mir-novel-2,lncRNA_7820,lncRNA,lncRNA_7820;2 11;11696 11717,-20.97,9,100.00%,100.00%,-0.998760904884741,0.998760904884741,-1,0.0316951125132833
1362,peve-mir-novel-2,lncRNA_9149,lncRNA,lncRNA_9149;2 21;13848 13873,-28.91,23,69.57%,78.26%,-0.99881443645162,0.99881443645162,-1,0.0310027669769038
