sample73	sample79	sample82
Cluster_15626	11	22	32
Cluster_15627	9	8	50
Cluster_15628	61	21	234
Cluster_15629	74	22	103
Cluster_15630	57	33	165
Cluster_15631	99	85	83
Cluster_15632	105	93	153
Cluster_15633	1325	1617	3806
Cluster_15634	17	30	40
Cluster_15635	36	56	31
Cluster_15636	108	140	110
Cluster_15637	376	40	112
Cluster_15638	0	20	24
Cluster_15639	0	2595	786
Cluster_15640	10	89	9
Cluster_15641	0	80	0
Cluster_15642	3	38	17
Cluster_15643	255	244	186
Cluster_15644	9	124	4
Cluster_15645	71	25	15
Cluster_15646	102	48	18
Cluster_15647	80	13	13
Cluster_15648	613	574	726
Cluster_15649	109	114	130
Cluster_15650	0	34	5
Cluster_15651	2	3	66
Cluster_15652	0	1	138
Cluster_15653	25	34	104
Cluster_15654	91	6	815
Cluster_15655	8	4	92
Cluster_15656	18	96	121
Cluster_15657	9	74	82
Cluster_15658	37	201	292
Cluster_15659	36	59	51
Cluster_15660	13	11	22
Cluster_15661	110	219	188
Cluster_15662	36	114	100
Cluster_15663	15	54	4
Cluster_15664	97	147	67
Cluster_15665	19	17	11
Cluster_15666	53	0	9
Cluster_15667	3718	55	503
Cluster_15668	91	72	97
Cluster_15669	46	17	9
Cluster_15670	35	10	80
Cluster_15671	5	395	1600
Cluster_15672	7	58	2
Cluster_15673	6	572	10
Cluster_15674	7	24	19
Cluster_15675	281	711	386
Cluster_15676	38	145	1
Cluster_15677	9	8	53
Cluster_15678	36	9	20
Cluster_15679	89	90	203
Cluster_15680	23	33	59
Cluster_15681	11	162	0
Cluster_15682	97	0	0
Cluster_15683	678	579	188
Cluster_15684	9	15	235
Cluster_15685	197	111	90
Cluster_15686	363	134	199
Cluster_15687	137	6	23
Cluster_15688	96	1404	162
Cluster_15689	0	1026	2
Cluster_15690	3	3271	19
Cluster_15691	0	223	7
Cluster_15692	3	2	47
Cluster_15693	18	58	73
Cluster_15694	113	37	25
Cluster_15695	31	8	178
Cluster_15696	180	107	66
Cluster_15697	41	46	30
Cluster_15698	158	146	85
Cluster_15699	27	63	48
Cluster_15700	153	867	314
Cluster_15701	144	50	153
Cluster_15702	40	48	53
Cluster_15703	26	44	23
Cluster_15704	20	45	41
Cluster_15705	5	128	25
Cluster_15706	17	36	16
Cluster_15707	21	33	22
Cluster_15708	63	252	133
Cluster_15709	69	53	69
Cluster_15710	86	94	199
Cluster_15711	67	33	40
Cluster_15712	60	120	169
Cluster_15713	11	45	51
Cluster_15714	103	49	167
Cluster_15715	103	122	172
Cluster_15716	173	312	299
Cluster_15717	21	39	71
Cluster_15718	10	40	3
Cluster_15719	12	0	40
Cluster_15720	0	83	0
Cluster_15721	0	141	0
Cluster_15722	31	65	54
Cluster_15723	1862	466	390
Cluster_15724	8267	9817	8408
Cluster_15725	7	1067	80
Cluster_15726	1764	0	0
Cluster_15727	2	70	18
Cluster_15728	16	5	46
Cluster_15729	11	29	100
Cluster_15730	155	5	5
Cluster_15731	227	1040	829
Cluster_15732	14	64	208
Cluster_15733	3	33	67
Cluster_15734	11	26	50
Cluster_15735	13	39	115
Cluster_15736	125	165	509
Cluster_15737	103	876	601
Cluster_15738	9	40	49
Cluster_15739	0	97	5
Cluster_15740	82	92	163
Cluster_15741	606	90	86
Cluster_15742	110	132	90
Cluster_15743	1	17	25
Cluster_15744	219	19	201
Cluster_15745	45	8	3
Cluster_15746	50	5	96
Cluster_15747	168	259	248
Cluster_15748	84	217	418
Cluster_15749	531	341	466
Cluster_15750	319	365	1121
Cluster_15751	114	141	228
Cluster_15752	180	318	173
Cluster_15753	25	18	77
Cluster_15754	89	126	275
Cluster_15755	41	124	190
Cluster_15756	15	20	38
Cluster_15757	28	54	53
Cluster_15758	12	29	34
Cluster_15759	10	15	50
Cluster_15760	30	143	92
Cluster_15761	66	37	156
Cluster_15762	0	491	59
Cluster_15763	25	63	257
Cluster_15764	18	92	134
Cluster_15765	15	186	247
Cluster_15766	49	112	127
Cluster_15767	828	1691	2666
Cluster_15768	278	186	85
Cluster_15769	44	22	5
Cluster_15770	30	45	37
Cluster_15771	0	0	48
Cluster_15772	140	65	0
Cluster_15773	4	301	33
Cluster_15774	27	40	67
Cluster_15775	137	24	98
Cluster_15776	99	74	74
Cluster_15777	32	469	15
Cluster_15778	40	63	34
Cluster_15779	0	46	41
Cluster_15780	1	108	72
Cluster_15781	15	88	3
Cluster_15782	491	353	217
Cluster_15783	26	179	143
Cluster_15784	10	42	93
Cluster_15785	281	1599	7540
Cluster_15786	55	222	223
Cluster_15787	82	233	255
Cluster_15788	80	249	176
Cluster_15789	147	252	221
Cluster_15790	9	60	75
Cluster_15791	14	57	31
Cluster_15792	66	107	68
Cluster_15793	36	8	24
Cluster_15794	40	70	28
Cluster_15795	289	210	226
Cluster_15796	53	26	21
Cluster_15797	44	30	162
Cluster_15798	31	22	45
Cluster_15799	60	24	40
Cluster_15800	379	973	230
Cluster_15801	127	76	44
Cluster_15802	0	233	0
Cluster_15803	152	261	0
Cluster_15804	4	30	94
Cluster_15805	290	32	222
Cluster_15806	5	22	117
Cluster_15807	59	0	44
Cluster_15808	47	40	59
Cluster_15809	443	248	4
Cluster_15810	34	13	13
Cluster_15811	117	47	1
Cluster_15812	0	138	0
Cluster_15813	131	0	0
Cluster_15814	37	12	42
Cluster_15815	80	44	106
Cluster_15816	292	123	386
Cluster_15817	24	7	74
Cluster_15818	26	24	24
Cluster_15819	2	26	13
Cluster_15820	0	84	0
Cluster_15821	29	0	69
Cluster_15822	19	133	18
Cluster_15823	29	26	23
Cluster_15824	106	87	118
Cluster_15825	38	45	70
Cluster_15826	324	391	370
Cluster_15827	25	0	95
Cluster_15828	0	73	8
Cluster_15829	0	0	517
Cluster_15830	24	9	9
Cluster_15831	11	22	51
Cluster_15832	19	51	118
Cluster_15833	209	269	836
Cluster_15834	513	301	2596
Cluster_15835	35	30	6
Cluster_15836	106	254	156
Cluster_15837	12	0	50
Cluster_15838	1018	1051	1397
Cluster_15839	52	70	86
Cluster_15840	434	423	617
Cluster_15841	58	22	52
Cluster_15842	20	5	66
Cluster_15843	0	123	84
Cluster_15844	136	13	13
Cluster_15845	1	64	0
Cluster_15846	116	372	261
Cluster_15847	10	77	35
Cluster_15848	30	39	57
Cluster_15849	202	111	38
Cluster_15850	0	424	0
Cluster_15851	2	72	33
Cluster_15852	18	20	18
Cluster_15853	40	0	2
Cluster_15854	30	41	34
Cluster_15855	1	1	203
Cluster_15856	38	35	62
Cluster_15857	53	15	30
Cluster_15858	71	23	40
Cluster_15859	10	19	729
Cluster_15860	261	250	521
Cluster_15861	124	27	80
Cluster_15862	15	46	35
Cluster_15863	129	229	324
Cluster_15864	13	50	43
Cluster_15865	24	9	64
Cluster_15866	112	212	210
Cluster_15867	2	51	33
Cluster_15868	50	235	148
Cluster_15869	19	40	53
Cluster_15870	86	184	188
Cluster_15871	0	334	0
Cluster_15872	32	103	203
Cluster_15873	58	0	42
Cluster_15874	0	8	167
Cluster_15875	44	0	0
Cluster_15876	10	55	119
Cluster_15877	46	45	147
Cluster_15878	13	35	102
Cluster_15879	75	61	224
Cluster_15880	2	31	107
Cluster_15881	4	10	88
Cluster_15882	4	40	130
Cluster_15883	7	1	72
Cluster_15884	1	56	114
Cluster_15885	2	48	127
Cluster_15886	3	53	211
Cluster_15887	1	55	1
Cluster_15888	257	293	213
Cluster_15889	0	0	105
Cluster_15890	912	525	350
Cluster_15891	0	220	55
Cluster_15892	225	0	0
Cluster_15893	27	21	0
Cluster_15894	72	19	29
Cluster_15895	63	12	4
Cluster_15896	84	49	22
Cluster_15897	42	0	47
Cluster_15898	61	13	1
Cluster_15899	5	27	19
Cluster_15900	21	21	18
Cluster_15901	0	62	0
Cluster_15902	291	0	0
Cluster_15903	79	1033	1361
Cluster_15904	2	23	30
Cluster_15905	0	0	52
Cluster_15906	0	140	7
Cluster_15907	21	70	74
Cluster_15908	34	0	100
Cluster_15909	155	0	340
Cluster_15910	61	0	32
Cluster_15911	106	0	196
Cluster_15912	60	2	129
Cluster_15913	69	61	79
Cluster_15914	2605	2580	3852
Cluster_15915	226	309	94
Cluster_15916	22	146	0
Cluster_15917	100	53	147
Cluster_15918	21	29	44
Cluster_15919	42	52	13
Cluster_15920	170	41	111
Cluster_15921	51	23	99
Cluster_15922	16	17	11
Cluster_15923	302	1706	2108
Cluster_15924	7	21	117
Cluster_15925	75	178	299
Cluster_15926	0	47	121
Cluster_15927	0	1	55
Cluster_15928	137	178	31
Cluster_15929	38	50	16
Cluster_15930	51	26	17
Cluster_15931	3495	1285	821
Cluster_15932	101	89	34
Cluster_15933	34	97	73
Cluster_15934	22	19	14
Cluster_15935	25	50	11
Cluster_15936	15	200	7
Cluster_15937	10	27	11
Cluster_15938	85	0	14
Cluster_15939	45	32	126
Cluster_15940	62	57	225
Cluster_15941	186	165	354
Cluster_15942	74	66	134
Cluster_15943	48	3	7
Cluster_15944	0	80	17
Cluster_15945	40	1	2
Cluster_15946	47	1	0
Cluster_15947	28	3	25
Cluster_15948	115	0	0
Cluster_15949	51	11	78
Cluster_15950	41	33	35
Cluster_15951	11	9	77
Cluster_15952	10	13	26
Cluster_15953	85	136	246
Cluster_15954	910	3521	1805
Cluster_15955	1036	1851	2311
Cluster_15956	6	58	68
Cluster_15957	97	92	281
Cluster_15958	34	818	120
Cluster_15959	4751	2051	4895
Cluster_15960	118	135	238
Cluster_15961	42	30	29
Cluster_15962	32	82	82
Cluster_15963	11	47	37
Cluster_15964	12	47	32
Cluster_15965	9	36	52
Cluster_15966	16	25	126
Cluster_15967	6	23	44
Cluster_15968	15	27	128
Cluster_15969	14	138	26
Cluster_15970	24	103	60
Cluster_15971	1721	2282	4392
Cluster_15972	19	13	16
Cluster_15973	464	360	533
Cluster_15974	47	5	10
Cluster_15975	25	43	24
Cluster_15976	63	18	103
Cluster_15977	488	256	687
Cluster_15978	80	1	0
Cluster_15979	0	9	135
Cluster_15980	0	4	108
Cluster_15981	97	2	0
Cluster_15982	63	45	126
Cluster_15983	39	0	25
Cluster_15984	120	74	41
Cluster_15985	2	4807	1
Cluster_15986	8	1	35
Cluster_15987	9	0	54
Cluster_15988	103	0	1
Cluster_15989	150	2	168
Cluster_15990	0	18	45
Cluster_15991	12	5	50
Cluster_15992	251	0	0
Cluster_15993	45	37	1
Cluster_15994	279	293	48
Cluster_15995	35	43	29
Cluster_15996	633	454	43
Cluster_15997	1107	2304	5850
Cluster_15998	1	36	45
Cluster_15999	276	222	1529
Cluster_16000	29	18	24
Cluster_16001	0	2	58
Cluster_16002	7	58	8
Cluster_16003	0	18	41
Cluster_16004	21	16	18
Cluster_16005	6	5	53
Cluster_16006	6	76	0
Cluster_16007	0	1	338
Cluster_16008	90	61	41
Cluster_16009	374	341	545
Cluster_16010	145	146	278
Cluster_16011	96	84	69
Cluster_16012	55	79	77
Cluster_16013	367	174	243
Cluster_16014	1	3	95
Cluster_16015	69	15	10
Cluster_16016	18	35	21
Cluster_16017	40	2	26
Cluster_16018	0	0	1437
Cluster_16019	16	6	70
Cluster_16020	235	96	7
Cluster_16021	16	56	100
Cluster_16022	22	9	317
Cluster_16023	89	74	54
Cluster_16024	0	12	71
Cluster_16025	58	0	0
Cluster_16026	157	26	451
Cluster_16027	25	10	23
Cluster_16028	87	5	15
Cluster_16029	2	0	43
Cluster_16030	16	23	168
Cluster_16031	2	25	40
Cluster_16032	5	25	52
Cluster_16033	43	24	11
Cluster_16034	22	21	34
Cluster_16035	5	1420	1905
Cluster_16036	0	103	149
Cluster_16037	0	39	4
Cluster_16038	7	102	21
Cluster_16039	576	555	195
Cluster_16040	416	40	169
Cluster_16041	53	4	23
Cluster_16042	178	300	315
Cluster_16043	147	263	308
Cluster_16044	284	426	591
Cluster_16045	2	853	1
Cluster_16046	33	31	1
Cluster_16047	921	125	212
Cluster_16048	120	5	13
Cluster_16049	144	0	182
Cluster_16050	144	0	180
Cluster_16051	76	1	40
Cluster_16052	776	0	531
Cluster_16053	76	0	39
Cluster_16054	182	2	14
Cluster_16055	125	2	9
Cluster_16056	2225	1	38
Cluster_16057	0	11	167
Cluster_16058	42	33	5
Cluster_16059	48	111	365
Cluster_16060	43	30	15
Cluster_16061	1	39	7
Cluster_16062	39	6	0
Cluster_16063	354	47	258
Cluster_16064	16	34	80
Cluster_16065	11	13	21
Cluster_16066	31	43	30
Cluster_16067	509	195	1131
Cluster_16068	602	246	1431
Cluster_16069	2	62	26
Cluster_16070	59	19	42
Cluster_16071	21	15	29
Cluster_16072	48	7	34
Cluster_16073	102	47	60
Cluster_16074	20	31	84
Cluster_16075	4	3	50
Cluster_16076	18	40	89
Cluster_16077	25	413	258
Cluster_16078	1613	541	2
Cluster_16079	38	17	28
Cluster_16080	2125	69	881
Cluster_16081	28	34	34
Cluster_16082	53	123	140
Cluster_16083	153	177	81
Cluster_16084	3	24	49
Cluster_16085	54	6	13
Cluster_16086	99	20	49
Cluster_16087	1	53	3
Cluster_16088	28	16	11
Cluster_16089	2	74	0
Cluster_16090	76	2	108
Cluster_16091	0	15	30
Cluster_16092	12758	22344	40361
Cluster_16093	88301	662980	801670
Cluster_16094	846	3023	2299
Cluster_16095	107	0	328
Cluster_16096	21	0	25
Cluster_16097	151	0	605
Cluster_16098	40	0	241
Cluster_16099	107	0	306
Cluster_16100	27	0	131
Cluster_16101	52	26	222
Cluster_16102	414	76	847
Cluster_16103	17	0	84
Cluster_16104	22	1	101
Cluster_16105	86	3	565
Cluster_16106	101	0	314
Cluster_16107	8	36	32
Cluster_16108	49	2	32
Cluster_16109	30	8	50
Cluster_16110	34	14	23
Cluster_16111	25	27	23
Cluster_16112	40	29	1
Cluster_16113	63	3	33
Cluster_16114	44	84	74
Cluster_16115	244	100	275
Cluster_16116	85	23	56
Cluster_16117	56	38	44
Cluster_16118	120	175	271
Cluster_16119	72	82	73
Cluster_16120	7	0	110
Cluster_16121	31	2627	11
Cluster_16122	21	11	19
Cluster_16123	106	221	166
Cluster_16124	172	11	455
Cluster_16125	21	4	83
Cluster_16126	1249	231	1167
Cluster_16127	0	49	64
Cluster_16128	66	111	192
Cluster_16129	2	24	51
Cluster_16130	22	31	12
Cluster_16131	198	350	110
Cluster_16132	1	16	36
Cluster_16133	250	29	19
Cluster_16134	262	305	209
Cluster_16135	29	65	56
Cluster_16136	44	93	128
Cluster_16137	10	18	58
Cluster_16138	67	0	2
Cluster_16139	57	55	57
Cluster_16140	0	76	16
Cluster_16141	122	34	205
Cluster_16142	2	80	15
Cluster_16143	1	0	42
Cluster_16144	1529	1671	1003
Cluster_16145	246	213	14
Cluster_16146	1135	1942	1234
Cluster_16147	23	170	0
Cluster_16148	8	44	3
Cluster_16149	87	49	99
Cluster_16150	51	40	75
Cluster_16151	677	204	221
Cluster_16152	286	80	626
Cluster_16153	1544	6465	5403
Cluster_16154	35	67	22
Cluster_16155	37	63	21
Cluster_16156	595	375	815
Cluster_16157	568	359	733
Cluster_16158	457	77	0
Cluster_16159	156	258	114
Cluster_16160	9	0	102
Cluster_16161	5	6	63
Cluster_16162	23	4	74
Cluster_16163	0	80	47
Cluster_16164	8	28	96
Cluster_16165	6	42	358
Cluster_16166	34	49	5
Cluster_16167	7	1	45
Cluster_16168	1	39	24
Cluster_16169	55	694	202
Cluster_16170	4	145	28
Cluster_16171	10	1351	109
Cluster_16172	1713	1950	9345
Cluster_16173	13	66	143
Cluster_16174	27	32	57
Cluster_16175	31	17	163
Cluster_16176	373	634	1091
Cluster_16177	0	184	0
Cluster_16178	4	65	27
Cluster_16179	11	88	54
Cluster_16180	0	0	249
Cluster_16181	205	1	142
Cluster_16182	6217	7615	17658
Cluster_16183	1	1	48
Cluster_16184	239	108	225
Cluster_16185	27	1	35
Cluster_16186	0	13	76
Cluster_16187	40	27	3
Cluster_16188	5	19	37
Cluster_16189	102	94	30
Cluster_16190	0	10	168
Cluster_16191	10	73	5
Cluster_16192	0	0	191
Cluster_16193	78	64	81
Cluster_16194	24	0	79
Cluster_16195	30	5	1848
Cluster_16196	7	4	721
Cluster_16197	32	7	1673
Cluster_16198	10	3	838
Cluster_16199	106	0	285
Cluster_16200	223	29	265
Cluster_16201	28	0	82
Cluster_16202	4	0	167
Cluster_16203	92	1	221
Cluster_16204	16	6	49
Cluster_16205	43	0	56
Cluster_16206	196	0	209
Cluster_16207	188	0	107
Cluster_16208	388	0	156
Cluster_16209	210	2	187
Cluster_16210	144	0	258
Cluster_16211	5212	973	191
Cluster_16212	47	95	712
Cluster_16213	1600	1691	723
Cluster_16214	45	100	719
Cluster_16215	207	215	224
Cluster_16216	576	594	638
Cluster_16217	13	2704	1727
Cluster_16218	1541	2391	743
Cluster_16219	0	19	27
Cluster_16220	17	40	29
Cluster_16221	26	13	39
Cluster_16222	0	102	8
Cluster_16223	15	127	131
Cluster_16224	9	56	87
Cluster_16225	59	21	237
Cluster_16226	68	600	546
Cluster_16227	53	138	137
Cluster_16228	96	413	304
Cluster_16229	67	1	0
Cluster_16230	25	20	27
Cluster_16231	0	18	58
Cluster_16232	13	44	18
Cluster_16233	2502	54	79
Cluster_16234	84	0	0
Cluster_16235	38	11	79
Cluster_16236	282	0	1
Cluster_16237	0	0	175
Cluster_16238	0	0	443
Cluster_16239	1	83	43
Cluster_16240	51	144	130
Cluster_16241	519	4	855
Cluster_16242	128	13	568
Cluster_16243	29	10	48
Cluster_16244	12	17	75
Cluster_16245	472	7	151
Cluster_16246	18	21	38
Cluster_16247	13	12	42
Cluster_16248	51	121	252
Cluster_16249	49	94	134
Cluster_16250	587	626	1262
Cluster_16251	649	465	800
Cluster_16252	331	204	397
Cluster_16253	3865	2550	3098
Cluster_16254	49	50	43
Cluster_16255	84	85	371
Cluster_16256	97	93	137
Cluster_16257	558	348	607
Cluster_16258	0	5	45
Cluster_16259	3	69	24
Cluster_16260	191	23	60
Cluster_16261	42	0	0
Cluster_16262	0	3	90
Cluster_16263	271	179	85
Cluster_16264	72	0	0
Cluster_16265	2	65	140
Cluster_16266	537	262	40
Cluster_16267	159	0	39
Cluster_16268	38	13	55
Cluster_16269	35	15	59
Cluster_16270	40	26	46
Cluster_16271	44	8	2
Cluster_16272	64	41	6
Cluster_16273	4	39	11
Cluster_16274	3	12	189
Cluster_16275	36	4	64
Cluster_16276	3	64	112
Cluster_16277	55	4	7
Cluster_16278	0	0	86
Cluster_16279	149	0	4
Cluster_16280	1	40	0
Cluster_16281	2476	4520	5147
Cluster_16282	125	110	29
Cluster_16283	24	27	29
Cluster_16284	51	52	261
Cluster_16285	9	54	43
Cluster_16286	21	50	66
Cluster_16287	15	30	25
Cluster_16288	31	108	176
Cluster_16289	18	55	107
Cluster_16290	2	56	12
Cluster_16291	16	28	103
Cluster_16292	3	5	46
Cluster_16293	251	384	87
Cluster_16294	74	90	12
Cluster_16295	197	241	214
Cluster_16296	0	30	93
Cluster_16297	3	69	3
Cluster_16298	90	53	99
Cluster_16299	34	44	33
Cluster_16300	34	115	28
Cluster_16301	149	203	139
Cluster_16302	3	84	37
Cluster_16303	670	15	57
Cluster_16304	0	0	76
Cluster_16305	0	0	39
Cluster_16306	0	0	40
Cluster_16307	14	35	11
Cluster_16308	10	80	46
Cluster_16309	52	0	0
Cluster_16310	22	25	11
Cluster_16311	13	56	7
Cluster_16312	48	0	0
Cluster_16313	134	0	1
Cluster_16314	50	1	1
Cluster_16315	720	0	1
Cluster_16316	91	52	101
Cluster_16317	21	86	60
Cluster_16318	389	16	30
Cluster_16319	38	108	33
Cluster_16320	8	49	191
Cluster_16321	47	0	2
Cluster_16322	1	3	66
Cluster_16323	12	25	198
Cluster_16324	40	0	44
Cluster_16325	0	92	75
Cluster_16326	0	0	730
Cluster_16327	3	969	0
Cluster_16328	14	8	33
Cluster_16329	25	55	37
Cluster_16330	42	25	6
Cluster_16331	0	0	69
Cluster_16332	0	76	33
Cluster_16333	0	594	1940
Cluster_16334	357	7	18
Cluster_16335	321	7	17
Cluster_16336	2914	72	111
Cluster_16337	42	33	57
Cluster_16338	245	18	19
Cluster_16339	33	28	51
Cluster_16340	31	93	76
Cluster_16341	221	45	97
Cluster_16342	553	260	738
Cluster_16343	23	27	28
Cluster_16344	4	19	65
Cluster_16345	30	0	122
Cluster_16346	1	0	54
Cluster_16347	14	4	60
Cluster_16348	17	8	34
Cluster_16349	23	27	21
Cluster_16350	8	0	57
Cluster_16351	10	33	0
Cluster_16352	98	1	6
Cluster_16353	103	26	15
Cluster_16354	17	71	63
Cluster_16355	50	12	61
Cluster_16356	36	0	91
Cluster_16357	49	5	62
Cluster_16358	23	1	79
Cluster_16359	34	29	81
Cluster_16360	116	125	156
Cluster_16361	90	103	126
Cluster_16362	134	73	113
Cluster_16363	0	30	34
Cluster_16364	3	98	80
Cluster_16365	118	24	72
Cluster_16366	28	5	24
Cluster_16367	204	0	0
Cluster_16368	1187	0	197
Cluster_16369	1	92	74
Cluster_16370	39	112	56
Cluster_16371	0	0	81
Cluster_16372	103	0	0
Cluster_16373	1	362	12
Cluster_16374	516	388	1031
Cluster_16375	469	37	0
Cluster_16376	2	93	95
Cluster_16377	3990	4925	6791
Cluster_16378	79	244	32
Cluster_16379	11	228	262
Cluster_16380	3	117	16
Cluster_16381	12	51	61
Cluster_16382	9743	14582	224483
Cluster_16383	0	17041	3
Cluster_16384	3	0	2384
Cluster_16385	70	1	0
Cluster_16386	35	24	87
Cluster_16387	10	1	28
Cluster_16388	0	54	1
Cluster_16389	6	20	44
Cluster_16390	26	40	104
Cluster_16391	49	0	0
Cluster_16392	41	91	2
Cluster_16393	1962	15420	3662
Cluster_16394	2	44	147
Cluster_16395	1	0	56
Cluster_16396	9	8	944
Cluster_16397	76	10	31
Cluster_16398	358	1	1
Cluster_16399	0	63	109
Cluster_16400	452	60	1820
Cluster_16401	665	1212	2525
Cluster_16402	54	102	0
Cluster_16403	210	171	71
Cluster_16404	83	0	1
Cluster_16405	78	0	0
Cluster_16406	181	33	319
Cluster_16407	74	115	74
Cluster_16408	26	56	30
Cluster_16409	73	74	69
Cluster_16410	18	64	63
Cluster_16411	177	244	206
Cluster_16412	38	0	4
Cluster_16413	1178	1	365
Cluster_16414	86	5	4
Cluster_16415	23	42	10
Cluster_16416	46	33	62
Cluster_16417	48	46	70
Cluster_16418	39	12	58
Cluster_16419	1504	2754	3670
Cluster_16420	0	0	75
Cluster_16421	803	25	34
Cluster_16422	313	143	11
Cluster_16423	29	24	125
Cluster_16424	46	33	23
Cluster_16425	8	13	36
Cluster_16426	0	148	0
Cluster_16427	21	43	29
Cluster_16428	2671	1523	855
Cluster_16429	44	0	0
Cluster_16430	44	2	1
Cluster_16431	152	19	115
Cluster_16432	11	19	60
Cluster_16433	8	23	70
Cluster_16434	1	41	0
Cluster_16435	71	0	64
Cluster_16436	22	18	5
Cluster_16437	2	20	28
Cluster_16438	70	112	11
Cluster_16439	63	0	16
Cluster_16440	92	64	296
Cluster_16441	37	18	21
Cluster_16442	15	6	170
Cluster_16443	5	139	81
Cluster_16444	85	204	1
Cluster_16445	835	896	832
Cluster_16446	53	1	1
Cluster_16447	51	233	222
Cluster_16448	44	187	116
Cluster_16449	31	202	11
Cluster_16450	235	2611	116
Cluster_16451	23	37	64
Cluster_16452	36	103	130
Cluster_16453	57	83	151
Cluster_16454	499	906	2134
Cluster_16455	45	32	72
Cluster_16456	132	182	172
Cluster_16457	254	493	498
Cluster_16458	131	247	326
Cluster_16459	28	60	36
Cluster_16460	1	0	141
Cluster_16461	105	132	163
Cluster_16462	710	362	305
Cluster_16463	131	60	101
Cluster_16464	208	2636	257
Cluster_16465	245	51	122
Cluster_16466	22	3	96
Cluster_16467	57	0	0
Cluster_16468	45	39	0
Cluster_16469	330	13	815
Cluster_16470	345	15	836
Cluster_16471	47	4	45
Cluster_16472	251	3	2
Cluster_16473	59	50	29
Cluster_16474	15	17	18
Cluster_16475	103	101	128
Cluster_16476	18	33	27
Cluster_16477	27	46	33
Cluster_16478	20	96	96
Cluster_16479	10	21	28
Cluster_16480	24	60	91
Cluster_16481	11	32	22
Cluster_16482	11	3	244
Cluster_16483	422	31	0
Cluster_16484	233	196	177
Cluster_16485	582	489	550
Cluster_16486	5528	4118	3894
Cluster_16487	567	521	490
Cluster_16488	562	343	482
Cluster_16489	3009	1457	2622
Cluster_16490	11	27	51
Cluster_16491	1659	1495	1790
Cluster_16492	87	116	151
Cluster_16493	592	384	485
Cluster_16494	49	26	40
Cluster_16495	304	2	19
Cluster_16496	42	59	12
Cluster_16497	25	0	82
Cluster_16498	615	1097	655
Cluster_16499	1	2	136
Cluster_16500	32	17	41
Cluster_16501	130	103	31
Cluster_16502	150	39	79
Cluster_16503	12	141	171
Cluster_16504	38	215	63
Cluster_16505	317	268	490
Cluster_16506	21	61	0
Cluster_16507	14	226	92
Cluster_16508	0	39	9
Cluster_16509	8	1	102
Cluster_16510	20	100	79
Cluster_16511	56	0	2
Cluster_16512	24	14	25
Cluster_16513	35	30	73
Cluster_16514	32	21	103
Cluster_16515	220	3	0
Cluster_16516	2	64	17
Cluster_16517	0	92	15
Cluster_16518	48	0	1
Cluster_16519	563	713	0
Cluster_16520	34	89	5
Cluster_16521	6	25	27
Cluster_16522	1147	2144	3035
Cluster_16523	0	31	17
Cluster_16524	0	45	95
Cluster_16525	10	23	15
Cluster_16526	8	19	27
Cluster_16527	2166	3300	1551
Cluster_16528	3	2	70
Cluster_16529	37	43	84
Cluster_16530	7	64	4
Cluster_16531	33	75	13
Cluster_16532	55	7	1
Cluster_16533	150	270	64
Cluster_16534	149	42	72
Cluster_16535	53	15	7
Cluster_16536	1189	8	13
Cluster_16537	1558	1422	3129
Cluster_16538	0	77	11
Cluster_16539	6	25	18
Cluster_16540	2	255	36
Cluster_16541	30	679	66
Cluster_16542	4	92	7
Cluster_16543	2	157	8
Cluster_16544	26	192	5437
Cluster_16545	0	116	0
Cluster_16546	1	1	60
Cluster_16547	18	10	35
Cluster_16548	13	63	128
Cluster_16549	42	71	98
Cluster_16550	17	304	1552
Cluster_16551	9	362	1180
Cluster_16552	70	31	65
