# Program:featureCounts v2.0.5; Command:"/home/shared/subread-2.0.5-Linux-x86_64/bin/featureCounts" "-T" "42" "-a" "../output/08-Ptuh-lncRNA-matrix/Peve-lncRNAs.gtf" "-o" "../output/08-Ptuh-lncRNA-matrix/Peve-lncRNA-counts.txt" "-t" "lncRNA" "-g" "gene_id" "-p" "../output/06-Ptuh-Hisat/RNA-POC-47.sorted.bam" "../output/06-Ptuh-Hisat/RNA-POC-48.sorted.bam" "../output/06-Ptuh-Hisat/RNA-POC-50.sorted.bam" "../output/06-Ptuh-Hisat/RNA-POC-53.sorted.bam" "../output/06-Ptuh-Hisat/RNA-POC-57.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../output/06-Ptuh-Hisat/RNA-POC-47.sorted.bam	../output/06-Ptuh-Hisat/RNA-POC-48.sorted.bam	../output/06-Ptuh-Hisat/RNA-POC-50.sorted.bam	../output/06-Ptuh-Hisat/RNA-POC-53.sorted.bam	../output/06-Ptuh-Hisat/RNA-POC-57.sorted.bam
lncRNA_11772	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	7357;373128	7564;373665	+;+	746	0	0	0	0	0
lncRNA_11773	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	145649;473492	146319;473812	+;+	992	0	0	0	0	0
lncRNA_11774	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	218811;486577	219145;487891	+;+	1650	0	0	0	0	0
lncRNA_11775	Pocillopora_meandrina_HIv1___Sc1111132	211212	211546	+	335	0	0	0	0	0
lncRNA_11776	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	274612;672399	274828;673143	+;+	962	0	0	0	0	0
lncRNA_11777	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	393494;676191	393714;676473	+;+	504	0	0	0	0	0
lncRNA_11778	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	399818;684116	411133;684424	+;+	11625	0	0	0	0	0
lncRNA_11779	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	488514;739644	488954;741152	+;+	1950	0	0	0	0	0
lncRNA_11781	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144;Pocillopora_meandrina_HIv1___Sc1111144	513366;518368;752829;812228	513869;518596;753779;813871	+;+;+;+	3328	0	0	0	0	0
lncRNA_11782	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	511644;816554	511938;816781	+;+	523	0	0	0	0	0
lncRNA_11783	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	764391;884819	766111;885161	+;+	2064	0	0	0	0	0
lncRNA_11784	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	779169;885442	779522;887164	+;+	2077	0	0	0	0	0
lncRNA_11785	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	788258;1114461	788522;1114672	+;+	477	0	0	0	0	0
lncRNA_11786	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	791313;1178617	791969;1179139	+;+	1180	0	0	0	0	0
lncRNA_11787	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	937339;1114137	937759;1114389	+;+	674	0	0	0	0	0
lncRNA_11788	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	953149;1311161	953283;1311695	+;+	670	0	0	0	0	0
lncRNA_11789	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	1114148;1312486	1115367;1312975	+;+	1710	0	0	0	0	0
lncRNA_11791	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144;Pocillopora_meandrina_HIv1___Sc1111144	1145465;1182856;1349195;1361994	1146677;1183467;1349468;1362249	+;+;+;+	2355	0	0	0	0	0
lncRNA_11792	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	1341517;1367189	1341729;1367695	+;+	720	0	0	0	0	0
lncRNA_11793	Pocillopora_meandrina_HIv1___Sc1111132	1731357	1731769	+	413	0	0	0	0	0
lncRNA_11794	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	1863171;1489315	1863388;1489622	+;+	526	0	0	0	0	0
lncRNA_11795	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	1866957;1631116	1867227;1632156	+;+	1312	0	0	0	0	0
lncRNA_11796	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	1886413;1684668	1886694;1684976	+;+	591	0	0	0	0	0
lncRNA_11797	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111144	2146967;1711516	2147187;1711832	+;+	538	0	0	0	0	0
lncRNA_11798	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111145	2197937;1523	2199357;2129	+;+	2028	0	0	0	0	0
lncRNA_11799	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111145	2586251;33953	2586517;65992	+;+	32307	0	0	0	0	0
lncRNA_11811	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111145;Pocillopora_meandrina_HIv1___Sc1111145;Pocillopora_meandrina_HIv1___Sc1111145;Pocillopora_meandrina_HIv1___Sc1111145	2752192;3177777;3578373;3598361;34198;131537;164449;164449	2753111;3178128;3578658;3598771;65992;164216;168117;168117	+;+;+;+;+;+;+;+	70113	0	0	0	0	0
lncRNA_11813	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145;Pocillopora_meandrina_HIv1___Sc1111145	3438535;531911;155573;532983	3438865;534414;157824;541144	+;+;+;+	13249	0	0	0	0	0
lncRNA_11814	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145;Pocillopora_meandrina_HIv1___Sc1111145	3439726;652174;187911;532983	3439931;653352;188937;556711	+;+;+;+	26141	0	0	0	0	0
lncRNA_11815	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	3459762;727738;194877	3461119;735146;195654	+;+;+	9545	0	0	0	0	0
lncRNA_11816	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145;Pocillopora_meandrina_HIv1___Sc1111145	3499344;792691;32591;271164	3499936;794879;91391;272111	+;+;+;+	62531	0	0	0	0	0
lncRNA_11817	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145;Pocillopora_meandrina_HIv1___Sc1111145	3563381;792956;63983;313143	3563653;793754;91391;313471	+;+;+;+	28810	0	0	0	0	0
lncRNA_11818	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145;Pocillopora_meandrina_HIv1___Sc1111145	3569835;917115;64229;341671	3571174;918165;91176;342743	+;+;+;+	30412	0	0	0	0	0
lncRNA_11819	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145;Pocillopora_meandrina_HIv1___Sc1111145	3577185;1775416;164258;399135	3577576;1776251;168117;411227	+;+;+;+	17181	0	0	0	0	0
lncRNA_11812	Pocillopora_meandrina_HIv1___Sc1111132;Pocillopora_meandrina_HIv1___Sc1111145;Pocillopora_meandrina_HIv1___Sc1111145	3599931;151545;194368	3611417;153689;214274	+;+;+	33539	0	0	0	0	0
lncRNA_11821	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145;Pocillopora_meandrina_HIv1___Sc1111145	2723211;3166726;399175;413641	2725525;3168471;411227;414356	+;+;+;+	16830	0	0	0	0	0
lncRNA_11822	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	87668;411436	89224;412377	+;+	2499	0	0	0	0	0
lncRNA_11823	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	135477;536111	137115;551179	+;+	16708	0	0	0	0	0
lncRNA_11824	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	539182;537871	541524;556786	+;+	21259	0	0	0	0	0
lncRNA_11825	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	571186;899718	571397;912343	+;+	12838	0	0	0	0	0
lncRNA_11826	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	587736;911118	589783;911442	+;+	2373	0	0	0	0	0
lncRNA_11827	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	613638;966193	615881;975918	+;+	11970	0	0	0	0	0
lncRNA_11828	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	669327;966896	683993;968986	+;+	16758	0	0	0	0	0
lncRNA_11829	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	713192;1131374	721918;1133126	+;+	10480	0	0	0	0	0
lncRNA_11831	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	714378;1147933	721918;1148311	+;+	7920	0	0	0	0	0
lncRNA_11832	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	1195761;31363	1196116;31571	+;+	565	0	0	0	0	0
lncRNA_11833	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	1771118;53288	1771466;54491	+;+	1553	0	0	0	0	0
lncRNA_11834	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	1964471;314788	1965743;315157	+;+	1643	0	0	0	0	0
lncRNA_11835	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	1964571;376955	1965743;377222	+;+	1441	0	0	0	0	0
lncRNA_11836	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	2726128;378146	2726812;378514	+;+	1054	0	0	0	0	0
lncRNA_11837	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	2913881;411523	2915464;411911	+;+	1973	0	0	0	0	0
lncRNA_11838	Pocillopora_meandrina_HIv1___Sc1111133	3126653	3131836	+	5184	0	0	0	0	0
lncRNA_11839	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	31144;412724	31365;413226	+;+	725	0	0	0	0	0
lncRNA_11841	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145;Pocillopora_meandrina_HIv1___Sc1111145	37126;138779;462248;713882	37356;139282;463165;714111	+;+;+;+	1883	0	0	0	0	0
lncRNA_11842	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	219643;716124	221522;716433	+;+	2190	0	0	0	0	0
lncRNA_11843	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	296841;734844	297174;735182	+;+	673	0	0	0	0	0
lncRNA_11844	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	314922;811951	315161;812118	+;+	408	0	0	0	0	0
lncRNA_11845	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111145	372793;1113917	372995;1114765	+;+	1052	0	0	0	0	0
lncRNA_11846	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	376138;52645	376242;62319	+;+	9780	0	0	0	0	0
lncRNA_11847	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	399328;57239	399866;66919	+;+	10220	0	0	0	0	0
lncRNA_11848	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	452767;211715	453473;217175	+;+	6168	0	0	0	0	0
lncRNA_11849	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	454129;4327	454611;4712	+;+	869	0	0	0	0	0
lncRNA_11851	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146;Pocillopora_meandrina_HIv1___Sc1111146	475958;476655;52769;56732	476181;476954;57712;62319	+;+;+;+	10075	0	0	0	0	0
lncRNA_11852	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	829533;56782	829883;66857	+;+	10427	0	0	0	0	0
lncRNA_11853	Pocillopora_meandrina_HIv1___Sc1111133	833181	833551	+	371	0	0	0	0	0
lncRNA_11855	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	851295;261139	851714;261143	+;+	425	0	0	0	0	0
lncRNA_11856	Pocillopora_meandrina_HIv1___Sc1111133	886511	887449	+	939	0	0	0	0	0
lncRNA_11857	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	1187353;254739	1187665;254986	+;+	561	0	0	0	0	0
lncRNA_11858	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	1188211;255759	1188547;259369	+;+	3948	0	0	0	0	0
lncRNA_11859	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	1191337;464459	1191575;465466	+;+	1247	0	0	0	0	0
lncRNA_11861	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146;Pocillopora_meandrina_HIv1___Sc1111146	1441642;1587976;475149;482872	1441879;1588274;477729;483146	+;+;+;+	3393	0	0	0	0	0
lncRNA_11862	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	1621356;543761	1621568;543977	+;+	430	0	0	0	0	0
lncRNA_11863	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	1635266;544916	1635549;545111	+;+	480	0	0	0	0	0
lncRNA_11864	Pocillopora_meandrina_HIv1___Sc1111133	1691141	1692595	+	1455	0	0	0	0	0
lncRNA_11865	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	1717866;647891	1718314;648124	+;+	683	0	0	0	0	0
lncRNA_11866	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	1838374;688377	1838611;688661	+;+	523	0	0	0	0	0
lncRNA_11867	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111146	1845912;691693	1846152;691985	+;+	534	0	0	0	0	0
lncRNA_11868	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	1849114;96277	1849336;98529	+;+	2476	0	0	0	0	0
lncRNA_11869	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	2131253;58428	2131617;59178	+;+	1116	0	0	0	0	0
lncRNA_11871	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147;Pocillopora_meandrina_HIv1___Sc1111147	2318639;2335211;65179;123481	2318911;2335591;68734;125161	+;+;+;+	5891	0	0	0	0	0
lncRNA_11872	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	2437531;131152	2437857;137155	+;+	6331	0	0	0	0	0
lncRNA_11873	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	2716113;137971	2716371;138193	+;+	482	0	0	0	0	0
lncRNA_11874	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	2721961;72722	2722282;73251	+;+	852	0	0	0	0	0
lncRNA_11875	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	2727761;73971	2728465;74173	+;+	908	0	0	0	0	0
lncRNA_11876	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	2762191;75181	2762771;75313	+;+	714	0	0	0	0	0
lncRNA_11877	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	2763111;79841	2763425;81128	+;+	1603	0	0	0	0	0
lncRNA_11878	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	2912782;91997	2913152;92442	+;+	817	0	0	0	0	0
lncRNA_11879	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	2913471;113493	2914113;113798	+;+	949	0	0	0	0	0
lncRNA_11881	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147;Pocillopora_meandrina_HIv1___Sc1111147	2914411;2916447;121117;128963	2914741;2916833;121512;129431	+;+;+;+	1583	0	0	0	0	0
lncRNA_11882	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	2959411;142428	2959946;142931	+;+	1040	0	0	0	0	0
lncRNA_11883	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	2962996;185379	2963314;185714	+;+	655	0	0	0	0	0
lncRNA_11884	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111147	2975284;186661	2975766;186893	+;+	716	0	0	0	0	0
lncRNA_11885	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111149	2977551;4287	2977948;4653	+;+	765	0	0	0	0	0
lncRNA_11886	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111149	2978228;155871	2978744;156539	+;+	1186	0	0	0	0	0
lncRNA_11887	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111151	3131681;31136	3131992;32585	+;+	1762	0	0	0	0	0
lncRNA_11888	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111151	3131547;49174	3132499;59351	+;+	11131	0	0	0	0	0
lncRNA_11889	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111151	3137813;75256	3138982;78698	+;+	4613	0	0	0	0	0
lncRNA_11891	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111151;Pocillopora_meandrina_HIv1___Sc1111151	3113136;3182456;5198;24111	3113322;3182839;5319;26118	+;+;+;+	2701	0	0	0	0	0
lncRNA_11892	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111151	3115464;33132	3115674;33445	+;+	525	0	0	0	0	0
lncRNA_11893	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111151	3131197;36129	3131522;36411	+;+	609	0	0	0	0	0
lncRNA_11894	Pocillopora_meandrina_HIv1___Sc1111133;Pocillopora_meandrina_HIv1___Sc1111151	3166793;126323	3167381;126661	+;+	928	0	0	0	0	0
lncRNA_11895	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111151	43517;145755	44481;146186	+;+	1397	0	0	0	0	0
lncRNA_11897	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111151	857186;159136	859287;159544	+;+	2511	0	0	0	0	0
lncRNA_11898	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111152	857191;41399	859287;55751	+;+	16450	0	0	0	0	0
lncRNA_11899	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111152	898789;93688	919274;93897	+;+	20696	0	0	0	0	0
lncRNA_11911	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111153;Pocillopora_meandrina_HIv1___Sc1111153;Pocillopora_meandrina_HIv1___Sc1111153	1141444;1347276;2819224;37621;75674;114466	1142125;1348396;2819554;41564;76877;114696	+;+;+;+;+;+	7513	0	0	0	0	0
lncRNA_11912	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111153;Pocillopora_meandrina_HIv1___Sc1111153	377693;1527431;79579;121377	377945;1527859;92727;121593	+;+;+;+	14048	0	0	0	0	0
lncRNA_11913	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111153;Pocillopora_meandrina_HIv1___Sc1111154	378174;2134681;79581;7994	381254;2142113;92727;8238	+;+;+;+	23906	0	0	0	0	0
lncRNA_11914	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111153;Pocillopora_meandrina_HIv1___Sc1111155	494568;2134681;116511;45742	513183;2145799;117985;46213	+;+;+;+	31682	0	0	0	0	0
lncRNA_11915	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111153;Pocillopora_meandrina_HIv1___Sc1111155	565776;2135361;19664;21331	569134;2142326;21343;25159	+;+;+;+	15834	0	0	0	0	0
lncRNA_11916	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111153;Pocillopora_meandrina_HIv1___Sc1111155	691719;2141448;23484;24495	692298;2145799;23764;25159	+;+;+;+	5878	0	0	0	0	0
lncRNA_11917	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111153;Pocillopora_meandrina_HIv1___Sc1111155	868257;2456213;31395;3935	899161;2456991;31618;4682	+;+;+;+	32656	0	0	0	0	0
lncRNA_11918	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111153;Pocillopora_meandrina_HIv1___Sc1111155	891277;2565229;33771;15377	911552;2566432;34857;15981	+;+;+;+	23172	0	0	0	0	0
lncRNA_11919	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111153;Pocillopora_meandrina_HIv1___Sc1111155	1958883;2732125;36429;19846	1967353;2732279;37144;21161	+;+;+;+	10658	0	0	0	0	0
lncRNA_11921	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111155;Pocillopora_meandrina_HIv1___Sc1111155	1958884;2111813;26434;31696	1968283;2112131;27111;31917	+;+;+;+	10619	0	0	0	0	0
lncRNA_11922	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111155	1987167;118131	1988795;119394	+;+	2893	0	0	0	0	0
lncRNA_11923	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111155	1987167;111328	1989112;111546	+;+	2165	0	0	0	0	0
lncRNA_11924	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111157	2181346;76531	2181821;78593	+;+	2539	0	0	0	0	0
lncRNA_11925	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111157	2334633;113951	2338815;114165	+;+	4398	0	0	0	0	0
lncRNA_11926	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111158	2959461;12141	2964147;27188	+;+	19735	0	0	0	0	0
lncRNA_11927	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111158	44659;26577	45149;41136	+;+	15051	0	0	0	0	0
lncRNA_11928	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111158	117951;39879	118154;69795	+;+	30121	0	0	0	0	0
lncRNA_11929	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111158	265161;69179	265415;83636	+;+	14713	0	0	0	0	0
lncRNA_11931	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111164;Pocillopora_meandrina_HIv1___Sc1111165	316865;317819;61526;34467	317118;318199;62289;35123	+;+;+;+	2056	0	0	0	0	0
lncRNA_11932	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111165	325317;45229	325918;45611	+;+	985	0	0	0	0	0
lncRNA_11933	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111165	379316;66211	379521;66651	+;+	647	0	0	0	0	0
lncRNA_11934	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111166	381281;49122	381773;49255	+;+	627	0	0	0	0	0
lncRNA_11935	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111167	441234;53962	441819;54318	+;+	943	0	0	0	0	0
lncRNA_11936	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111168	484813;9233	485597;9672	+;+	1225	0	0	0	0	0
lncRNA_11937	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111168	532429;31361	532692;31642	+;+	546	0	0	0	0	0
lncRNA_11938	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111169	547265;9	547886;347	+;+	961	0	0	0	0	0
lncRNA_11939	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111171	586128;18767	586365;19319	+;+	791	0	0	0	0	0
lncRNA_11941	Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111134;Pocillopora_meandrina_HIv1___Sc1111171;Pocillopora_meandrina_HIv1___Sc1111171	625586;663611;24339;32156	626196;663854;24556;32889	+;+;+;+	1807	0	0	0	0	0
