"POR.71" "POR.73" "POR.76" "POR.79" "POR.82"
"lncRNA_8877" 144 42 2 59 164
"lncRNA_8878" 61 2 46 6 22
"lncRNA_8879" 68 89 226 28 50
"lncRNA_8880" 0 6 40 2 8
"lncRNA_8881" 542 439 730 389 909
"lncRNA_8882" 14 0 0 8 1
"lncRNA_8883" 129 2 43 35 73
"lncRNA_8884" 33 4 28 13 17
"lncRNA_8885" 1735 369 1577 493 765
"lncRNA_8886" 24 31 17 38 13
"lncRNA_8887" 118 66 233 85 288
"lncRNA_8888" 23 0 0 2 0
"lncRNA_8889" 18 6 53 4 16
"lncRNA_8890" 8 3 30 0 1
"lncRNA_8891" 7 0 63 0 0
"lncRNA_8892" 689 155 286 143 388
"lncRNA_8893" 37 30 13 26 53
"lncRNA_8894" 42 9 52 23 41
"lncRNA_8895" 12 2 76 0 35
"lncRNA_8896" 114 42 74 59 116
"lncRNA_8897" 12 80 721 14 344
"lncRNA_8898" 65 24 6 12 48
"lncRNA_8899" 3 18 0 0 25
"lncRNA_8900" 1 0 250 197 0
"lncRNA_8901" 377 117 3 164 540
"lncRNA_8902" 4877 391 2825 2315 4804
"lncRNA_8903" 6 4 24 1 6
"lncRNA_8904" 0 0 51 0 0
"lncRNA_8906" 15 33 77 16 9
"lncRNA_8909" 0 20 0 0 7
"lncRNA_8910" 510 23 65 6 17
"lncRNA_8911" 183 12 92 27 91
"lncRNA_8912" 0 0 26 0 0
"lncRNA_8913" 68 71 155 19 93
"lncRNA_8914" 2 4 46 0 2
"lncRNA_8915" 3 2 0 3 27
"lncRNA_8916" 19 1 60 4 18
"lncRNA_8917" 6 0 0 0 32
"lncRNA_8918" 12 0 63 0 0
"lncRNA_8919" 199 2 477 140 181
"lncRNA_8920" 17312 11830 20474 12477 19310
"lncRNA_8921" 0 0 34 0 0
"lncRNA_8922" 96 21 51 9 43
"lncRNA_8923" 2967 634 1851 1189 4081
"lncRNA_8924" 8 0 56 6 2
"lncRNA_8925" 10 0 50 0 10
"lncRNA_8926" 0 0 26 7 0
"lncRNA_8927" 11 6 844 2 1607
"lncRNA_8928" 79 8 156 73 50
"lncRNA_8929" 85 15 339 63 102
"lncRNA_8930" 193 2 0 0 0
"lncRNA_8931" 0 0 32 0 3
"lncRNA_8932" 163 205 175 82 387
"lncRNA_8933" 0 0 50 0 0
"lncRNA_8934" 7 0 72 0 16
"lncRNA_8935" 5 0 37 0 0
"lncRNA_8936" 3 1 28 0 1
"lncRNA_8937" 0 0 24 0 2
"lncRNA_8938" 183 113 240 111 246
"lncRNA_8939" 462 258 48 212 240
"lncRNA_8940" 260 263 289 106 269
"lncRNA_8941" 6 0 1 4 8
"lncRNA_8943" 1862 617 2207 816 1164
"lncRNA_8944" 37 6 41 4 50
"lncRNA_8945" 773 488 453 296 944
"lncRNA_8946" 2 2 44 0 7
"lncRNA_8947" 4 11 34 10 16
"lncRNA_8948" 26 21 76 37 55
"lncRNA_8949" 19 68 0 0 6
"lncRNA_8950" 44 44 91 36 115
"lncRNA_8954" 46 2 0 1 4
"lncRNA_8955" 73 0 0 3 0
"lncRNA_8956" 3 2 38 0 0
"lncRNA_8957" 51 75 119 86 0
"lncRNA_8961" 48 0 130 2 40
"lncRNA_8962" 5 2 34 0 3
"lncRNA_8963" 93 181 187 89 254
"lncRNA_8964" 9 34 36 6 44
"lncRNA_8965" 22 5 63 10 3
"lncRNA_8966" 22 2 44 12 11
"lncRNA_8967" 26 0 0 0 64
"lncRNA_8968" 20 2 56 0 16
"lncRNA_8969" 0 0 36 2 4
"lncRNA_8970" 6 0 61 0 0
"lncRNA_8971" 2 9 91 19 64
"lncRNA_8972" 0 1 1 32 145
"lncRNA_8973" 14 4 47 3 24
"lncRNA_8974" 66 15 0 6 38
"lncRNA_8975" 18 0 0 0 35
"lncRNA_8976" 15 12 154 10 24
"lncRNA_8977" 10 14 106 3 45
"lncRNA_8978" 10 6 124 24 72
"lncRNA_8979" 0 0 44 0 19
"lncRNA_8980" 6 10 99 2 19
"lncRNA_8981" 8 7 24 0 2
"lncRNA_8982" 51 1 0 10 27
"lncRNA_8983" 37 6 685 5 1
"lncRNA_8984" 0 0 62 0 0
"lncRNA_8985" 0 0 54 0 0
"lncRNA_8986" 111 42 62 13 17
"lncRNA_8987" 15 0 38 22 23
"lncRNA_8988" 249 156 630 213 360
"lncRNA_8989" 23 24 26 6 24
"lncRNA_8990" 17 65 22 1 49
"lncRNA_8993" 1 0 6 2 15
"lncRNA_8994" 663 366 283 238 791
"lncRNA_8995" 0 0 26 1 16
"lncRNA_8996" 5138 14036 319 2666 21757
"lncRNA_8997" 11 28 36 8 0
"lncRNA_8998" 216 70 129 164 313
"lncRNA_8999" 0 0 32 0 10
"lncRNA_9000" 99 6 260 0 351
"lncRNA_9001" 8 0 22 6 2
"lncRNA_9002" 2 149 0 4 0
"lncRNA_9003" 0 2 29 0 32
"lncRNA_9004" 15 1 0 0 32
"lncRNA_9005" 0 3 26 0 0
"lncRNA_9006" 0 0 171 0 18
"lncRNA_9007" 638 399 1521 505 1196
"lncRNA_9008" 0 0 11 0 4
"lncRNA_9010" 599 157 396 303 864
"lncRNA_9011" 408 331 1439 198 383
"lncRNA_9012" 67 63 85 57 128
"lncRNA_9013" 0 0 26 0 0
"lncRNA_9014" 130 0 163 79 130
"lncRNA_9015" 910 169 1168 749 959
"lncRNA_9016" 31 0 138 53 39
"lncRNA_9017" 6 0 24 0 0
"lncRNA_9018" 8 31 75 8 32
"lncRNA_9019" 0 0 55 8 6
"lncRNA_9020" 8 0 63 0 9
"lncRNA_9021" 415 3 154 115 470
"lncRNA_9022" 3 13 0 0 0
"lncRNA_9023" 8 1 121 209 2
"lncRNA_9024" 84 52 131 20 139
"lncRNA_9025" 162 197 462 85 331
"lncRNA_9026" 8 14 96 84 95
"lncRNA_9027" 0 0 56 1 43
"lncRNA_9028" 883 2 7 87 1334
"lncRNA_9032" 184 55 42 122 345
"lncRNA_9033" 108 8 1 10 99
"lncRNA_9034" 275 48 123 110 477
"lncRNA_9035" 62 6 0 16 99
"lncRNA_9037" 2 0 97 0 7
"lncRNA_9038" 10 0 46 33 9
"lncRNA_9039" 749 111 528 281 784
"lncRNA_9040" 864 264 938 419 865
"lncRNA_9041" 0 1 28 2 0
"lncRNA_9042" 11 24 73 18 33
"lncRNA_9043" 11 133 334 231 24
"lncRNA_9044" 29 23 34 10 45
"lncRNA_9045" 576 144 6 37 460
"lncRNA_9046" 4 0 44 11 84
"lncRNA_9047" 594 505 700 288 919
"lncRNA_9049" 24 6 0 24 26
"lncRNA_9050" 18 4 80 4 23
"lncRNA_9051" 21 4 42 9 5
"lncRNA_9052" 0 20 36 23 131
"lncRNA_9054" 2 32 90 366 134
"lncRNA_9055" 16 4 26 1 10
"lncRNA_9056" 5765 3381 352 8478 2699
"lncRNA_9057" 46 14 93 17 66
"lncRNA_9059" 86 105 4 54 168
"lncRNA_9060" 130 15 40 55 511
"lncRNA_9061" 0 0 36 0 0
"lncRNA_9062" 24 0 0 0 56
"lncRNA_9063" 37 27 8 10 62
"lncRNA_9064" 168 61 193 393 203
"lncRNA_9065" 1113 1024 465 869 1418
"lncRNA_9066" 9 2 29 3 18
"lncRNA_9067" 1 0 144 8 20
"lncRNA_9068" 321 61 110 28 221
"lncRNA_9069" 0 77 153 0 7
"lncRNA_9070" 699 132 224 237 940
"lncRNA_9071" 0 3 38 12 2
"lncRNA_9072" 19 23 50 8 8
"lncRNA_9073" 10 6 40 2 8
"lncRNA_9074" 1078 330 1050 525 817
"lncRNA_9075" 72 18 37 0 3
"lncRNA_9076" 53 27 0 6 38
"lncRNA_9077" 107 74 734 60 652
"lncRNA_9078" 0 0 0 40 0
"lncRNA_9079" 460 123 293 302 523
"lncRNA_9080" 17 4 32 8 6
"lncRNA_9081" 44 6 0 0 0
"lncRNA_9082" 26 31 7 12 40
"lncRNA_9084" 0 0 42 0 0
"lncRNA_9085" 122 160 26 9 209
"lncRNA_9086" 265 150 177 53 751
"lncRNA_9087" 0 0 54 2 37
"lncRNA_9088" 0 1 0 0 23
"lncRNA_9090" 15 18 68 4 61
"lncRNA_9091" 14 14 49 2 12
"lncRNA_9092" 12 4 241 16 32
"lncRNA_9093" 86 29 109 27 35
"lncRNA_9094" 2 8 58 15 27
"lncRNA_9095" 29 3 46 17 32
"lncRNA_9096" 0 0 44 0 0
"lncRNA_9097" 7 8 78 0 9
"lncRNA_9100" 33 2 0 27 93
"lncRNA_9101" 528 4 55 37 125
"lncRNA_9102" 154 0 138 2 193
"lncRNA_9103" 23 9 75 34 159
"lncRNA_9104" 40 32 322 54 137
"lncRNA_9105" 0 0 42 0 0
"lncRNA_9106" 0 30 28 12 0
"lncRNA_9107" 186 22 456 68 219
"lncRNA_9108" 3 6 25 3 5
"lncRNA_9109" 104 10 114 23 53
"lncRNA_9110" 106 98 479 214 264
"lncRNA_9111" 729 261 1979 635 992
"lncRNA_9112" 5 6 0 3 5
"lncRNA_9114" 0 0 0 0 28
"lncRNA_9115" 0 0 30 0 0
"lncRNA_9116" 2 7 34 0 13
"lncRNA_9117" 38 0 41 2 40
"lncRNA_9118" 13 2 48 10 10
"lncRNA_9119" 22 0 33 4 9
"lncRNA_9120" 1 0 35 0 2
"lncRNA_9121" 6 0 30 0 0
"lncRNA_9122" 22 11 8 20 20
"lncRNA_9124" 134 42 26 21 164
"lncRNA_9125" 12 16 24 12 26
"lncRNA_9126" 137 0 5 4 5
"lncRNA_9127" 64 63 337 83 109
"lncRNA_9128" 11 0 0 12 62
"lncRNA_9129" 2 0 58 0 2
"lncRNA_9130" 0 0 160 0 10
"lncRNA_9131" 0 0 30 0 3
"lncRNA_9132" 0 1 74 0 3
"lncRNA_9133" 31 53 228 104 34
"lncRNA_9134" 8 54 0 1 17
"lncRNA_9135" 115 61 14 34 40
"lncRNA_9136" 35 59 123 11 40
"lncRNA_9137" 2094 1749 416 1396 1374
"lncRNA_9138" 48 29 0 27 43
"lncRNA_9139" 1 22 0 0 0
"lncRNA_9140" 508 212 5 7 307
"lncRNA_9141" 36 31 148 14 21
"lncRNA_9142" 149 37 266 109 124
"lncRNA_9143" 373 365 2176 259 793
"lncRNA_9144" 2 0 30 0 0
"lncRNA_9145" 21 6 24 1 8
"lncRNA_9146" 23 2 140 28 52
"lncRNA_9147" 0 0 60 0 15
"lncRNA_9148" 13 31 29 115 63
"lncRNA_9149" 14 2 1 8 11
"lncRNA_9152" 194 36 213 70 454
"lncRNA_9154" 1002 28 2018 1286 1229
"lncRNA_9155" 6 3 7 8 5
"lncRNA_9157" 2065 1229 1778 905 3616
"lncRNA_9158" 40 2 257 63 253
"lncRNA_9159" 54 30 12 54 91
"lncRNA_9160" 128 28 124 63 50
"lncRNA_9163" 11 3 52 6 0
"lncRNA_9164" 2 8 13 0 26
"lncRNA_9165" 13 4 24 2 30
"lncRNA_9166" 1305 584 3532 2288 1774
"lncRNA_9167" 2388 672 961 1519 4583
"lncRNA_9170" 4 0 0 2 42
"lncRNA_9171" 0 0 31 0 17
"lncRNA_9172" 2 2 38 2 0
"lncRNA_9173" 208 58 429 275 175
"lncRNA_9174" 10 2 123 10 6
"lncRNA_9175" 13 18 167 16 16
"lncRNA_9176" 25 0 42 0 29
"lncRNA_9181" 119 34 640 62 93
"lncRNA_9182" 20 2 16 21 51
"lncRNA_9183" 255 132 379 127 287
"lncRNA_9184" 16 0 54 21 49
"lncRNA_9185" 2 0 26 0 8
"lncRNA_9186" 921 215 436 249 932
"lncRNA_9187" 15 4 24 22 9
"lncRNA_9188" 4 2 29 0 2
"lncRNA_9191" 360 77 24 130 388
"lncRNA_9192" 159 43 53 44 572
"lncRNA_9193" 0 0 24 0 6
"lncRNA_9194" 0 17 0 36 1
"lncRNA_9195" 415 150 1320 453 752
"lncRNA_9196" 0 0 26 0 0
"lncRNA_9197" 52 13 82 13 24
"lncRNA_9198" 5 2 19 103 3
"lncRNA_9199" 2 0 3 9 247
"lncRNA_9200" 8 4 101 1 10
"lncRNA_9202" 412 170 355 210 524
"lncRNA_9204" 156 3 541 3 96
"lncRNA_9205" 309 222 74 4 337
"lncRNA_9206" 87 2 97 8 117
"lncRNA_9207" 40 3 64 6 0
"lncRNA_9208" 10 4 0 2 74
"lncRNA_9209" 8 2 0 3 46
"lncRNA_9210" 152 49 203 47 95
"lncRNA_9211" 34 10 0 16 34
"lncRNA_9212" 21 0 0 1 51
"lncRNA_9213" 55 61 77 52 66
"lncRNA_9214" 145 4 956 503 164
"lncRNA_9215" 19 40 0 196 537
"lncRNA_9216" 15 1 13 16 16
"lncRNA_9217" 4 4 45 2 28
"lncRNA_9218" 10 4 42 44 18
"lncRNA_9219" 12 10 39 9 6
"lncRNA_9220" 12 0 34 0 0
"lncRNA_9221" 0 210 20 16 28
"lncRNA_9222" 0 0 28 0 0
"lncRNA_9223" 5 0 133 77 0
"lncRNA_9225" 32 0 58 34 2
"lncRNA_9226" 92 78 79 50 215
"lncRNA_9227" 3581 516 13 1314 13
"lncRNA_9228" 80 48 266 42 166
"lncRNA_9229" 11 1 87 24 18
"lncRNA_9230" 256 0 123 160 325
"lncRNA_9231" 19 43 53 20 44
"lncRNA_9232" 2996 1994 3721 2025 2766
"lncRNA_9233" 207 46 188 49 59
"lncRNA_9234" 160 65 241 16 414
"lncRNA_9236" 136 32 186 36 371
"lncRNA_9237" 19 4 38 0 12
"lncRNA_9238" 28 32 43 37 38
"lncRNA_9241" 6 0 32 4 14
"lncRNA_9247" 0 0 22 0 0
"lncRNA_9248" 175 57 235 141 263
"lncRNA_9249" 6 0 51 0 0
"lncRNA_9250" 0 0 11 0 28
"lncRNA_9251" 3073 1134 6898 538 4419
"lncRNA_9254" 296 189 279 151 503
"lncRNA_9256" 6 3 26 3 6
"lncRNA_9257" 6 5 37 0 3
"lncRNA_9258" 4 83 0 30 20
"lncRNA_9261" 113 392 635 82 1228
"lncRNA_9262" 2 1 2 12 27
"lncRNA_9263" 298 86 224 98 374
"lncRNA_9264" 10 0 0 0 3
"lncRNA_9266" 0 61 0 6 16
"lncRNA_9267" 5 2 126 8 55
"lncRNA_9268" 0 0 0 0 23
"lncRNA_9269" 1 0 30 3 6
"lncRNA_9270" 13 2 77 0 5
"lncRNA_9271" 1 0 0 0 22
"lncRNA_9272" 183 127 160 109 226
"lncRNA_9273" 1 0 91 10 9
"lncRNA_9274" 63 26 83 39 76
"lncRNA_9275" 169 193 161 80 163
"lncRNA_9276" 0 0 44 0 5
"lncRNA_9277" 0 12 1 6 194
"lncRNA_9278" 0 0 26 0 0
"lncRNA_9279" 0 2 0 0 131
"lncRNA_9280" 47 0 14 0 0
"lncRNA_9281" 191 0 0 14 2
"lncRNA_9282" 23 1 111 21 5
"lncRNA_9283" 85 50 197 30 15
"lncRNA_9284" 6 0 48 7 11
"lncRNA_9285" 373 417 4 390 2
"lncRNA_9286" 10 0 4 0 39
"lncRNA_9287" 2 0 52 4 0
"lncRNA_9288" 2215 875 1935 1128 4210
"lncRNA_9289" 227 172 428 211 435
"lncRNA_9290" 135 124 259 32 46
"lncRNA_9291" 552 303 1332 409 1093
"lncRNA_9292" 2 0 28 2 25
"lncRNA_9293" 35 2 95 21 46
"lncRNA_9294" 8 4 60 0 11
"lncRNA_9295" 13 15 36 0 5
"lncRNA_9296" 2 214 44 184 420
"lncRNA_9298" 23 0 35 3 0
"lncRNA_9299" 0 0 34 8 2
"lncRNA_9300" 0 0 36 0 0
"lncRNA_9301" 0 16 32 0 0
"lncRNA_9302" 85 45 112 88 90
"lncRNA_9305" 27 25 12 1 72
"lncRNA_9306" 4 8 517 37 73
"lncRNA_9307" 0 0 24 0 0
"lncRNA_9308" 12 0 26 0 0
"lncRNA_9309" 1 0 24 0 0
"lncRNA_9310" 105 2 12 50 0
"lncRNA_9311" 585 281 72 159 291
"lncRNA_9312" 24 5 20 11 40
"lncRNA_9313" 0 0 30 0 0
"lncRNA_9314" 0 0 36 4 0
"lncRNA_9315" 214 96 429 107 225
"lncRNA_9316" 14 14 71 0 11
"lncRNA_9317" 2 0 39 0 0
"lncRNA_9318" 0 0 36 0 0
"lncRNA_9319" 127 73 1283 170 348
"lncRNA_9320" 30 3 40 6 9
"lncRNA_9321" 11 6 85 8 29
"lncRNA_9322" 93 63 322 67 149
"lncRNA_9323" 45 19 2 40 108
"lncRNA_9324" 166 82 49 144 123
"lncRNA_9325" 0 0 26 0 12
"lncRNA_9326" 18 2 34 15 16
"lncRNA_9327" 275 54 67 33 114
"lncRNA_9328" 183 0 0 18 44
"lncRNA_9329" 7 11 46 0 27
"lncRNA_9330" 17 39 50 6 19
"lncRNA_9331" 0 5 114 0 36
"lncRNA_9332" 6 24 68 2 11
"lncRNA_9333" 48 33 224 76 64
"lncRNA_9334" 1648 865 2033 801 1388
"lncRNA_9335" 209 29 30 53 212
"lncRNA_9336" 0 0 31 0 6
"lncRNA_9337" 3 2 62 0 0
"lncRNA_9338" 4 2 90 0 6
"lncRNA_9339" 83 28 233 54 16
"lncRNA_9340" 0 0 54 0 0
"lncRNA_9341" 6377 817 203 13 44
"lncRNA_9342" 2530 715 859 12 10198
"lncRNA_9343" 156 19 1 174 146
"lncRNA_9344" 40 6 45 3 65
"lncRNA_9345" 4 1 68 11 72
"lncRNA_9346" 2 0 28 1 0
"lncRNA_9347" 58 24 160 36 71
"lncRNA_9348" 92 55 109 32 225
"lncRNA_9349" 6 2 77 4 12
"lncRNA_9350" 279 710 393 124 1189
"lncRNA_9351" 16877 9139 11735 7202 20272
"lncRNA_9352" 67 2 97 59 59
"lncRNA_9353" 185 1 378 29 0
"lncRNA_9354" 1167 1191 786 497 1305
"lncRNA_9355" 100 0 353 8 0
"lncRNA_9356" 6 0 46 0 0
"lncRNA_9357" 12 18 55 2 3
"lncRNA_9358" 0 0 26 0 0
"lncRNA_9359" 0 0 28 0 0
"lncRNA_9360" 12 0 0 0 5
"lncRNA_9361" 661 252 2454 265 729
"lncRNA_9362" 47 24 0 59 53
"lncRNA_9363" 145 49 109 48 230
"lncRNA_9364" 12 5 0 27 10
"lncRNA_9365" 0 0 112 0 103
"lncRNA_9366" 54 37 81 47 60
"lncRNA_9368" 307 125 125 218 800
"lncRNA_9369" 156 59 95 104 499
"lncRNA_9370" 96 46 83 26 158
"lncRNA_9371" 4 10 5 0 28
"lncRNA_9372" 10 0 8 4 39
"lncRNA_9373" 162 111 28 39 242
"lncRNA_9374" 1931 473 647 1654 9441
"lncRNA_9375" 59 30 202 73 75
"lncRNA_9376" 459 80 786 48 330
"lncRNA_9377" 316 158 452 182 354
"lncRNA_9378" 33 14 8 98 10
"lncRNA_9379" 8 0 308 123 48
"lncRNA_9380" 0 0 38 0 0
"lncRNA_9381" 59 4 34 27 36
"lncRNA_9382" 16 22 58 1 9
"lncRNA_9383" 16 1 0 0 40
"lncRNA_9384" 25 33 54 2 121
"lncRNA_9385" 9 0 49 0 4
"lncRNA_9386" 2 0 32 0 1
"lncRNA_9387" 58 0 0 1 8
"lncRNA_9388" 0 24 0 0 34
"lncRNA_9389" 0 4 34 1 0
"lncRNA_9390" 54 0 20 0 0
"lncRNA_9391" 56 16 2 17 18
"lncRNA_9392" 2 0 102 18 0
"lncRNA_9393" 0 0 80 0 2
"lncRNA_9394" 15 14 54 0 8
"lncRNA_9395" 2 0 30 0 2
"lncRNA_9396" 56 12 20 13 20
"lncRNA_9397" 46 51 18 38 88
"lncRNA_9398" 54 20 135 0 123
"lncRNA_9399" 4 0 0 0 41
"lncRNA_9400" 46 16 86 27 56
"lncRNA_9401" 0 0 0 0 34
"lncRNA_9402" 14 0 96 12 17
"lncRNA_9403" 108 62 0 144 3
"lncRNA_9404" 6 100 2 224 358
"lncRNA_9405" 0 2 40 1 7
"lncRNA_9408" 40 37 80 23 112
"lncRNA_9409" 4 0 2 0 10
"lncRNA_9410" 53 34 168 6 63
"lncRNA_9411" 0 22 0 32 124
"lncRNA_9412" 360 68 283 85 351
"lncRNA_9413" 847 276 491 410 649
"lncRNA_9414" 0 0 24 7 0
"lncRNA_9415" 7 0 1 2 7
"lncRNA_9416" 346 3475 572 362 1313
"lncRNA_9417" 0 0 26 0 9
"lncRNA_9418" 227 19 105 68 64
"lncRNA_9419" 105 1 10 50 33
"lncRNA_9420" 39055 686 413 6457 19661
"lncRNA_9421" 60 36 134 0 0
"lncRNA_9424" 51 24 107 35 36
"lncRNA_9425" 26 10 50 3 9
"lncRNA_9426" 26 30 44 4 25
"lncRNA_9427" 85 6 44 6 40
"lncRNA_9428" 21 6 56 4 4
"lncRNA_9429" 0 0 74 2 2
"lncRNA_9430" 53 171 80 122 332
"lncRNA_9431" 36 27 60 31 39
"lncRNA_9432" 26 10 53 8 17
"lncRNA_9433" 49 33 16 9 57
"lncRNA_9436" 58 34 113 85 84
"lncRNA_9437" 710 709 1331 614 1202
"lncRNA_9438" 224 10 20 48 12
"lncRNA_9439" 30 17 83 34 36
"lncRNA_9440" 0 5 35 1 1
"lncRNA_9441" 467 171 174 59 23
"lncRNA_9442" 0 0 28 0 0
"lncRNA_9443" 0 0 26 0 6
"lncRNA_9444" 30 2 119 19 51
"lncRNA_9445" 34 8 6 16 60
"lncRNA_9446" 69 1 29 3 17
"lncRNA_9447" 49 2 4 12 14
"lncRNA_9448" 8 2 47 0 3
"lncRNA_9449" 208 0 1 34 8
"lncRNA_9450" 15 113 2 14 48
"lncRNA_9451" 2 0 46 0 0
"lncRNA_9452" 8 4 24 0 0
"lncRNA_9453" 4 0 27 0 0
"lncRNA_9454" 23 10 90 6 24
"lncRNA_9455" 0 0 30 0 0
"lncRNA_9459" 89 9 64 92 120
"lncRNA_9460" 18 0 101 40 69
"lncRNA_9461" 0 0 0 4 54
"lncRNA_9462" 0 0 28 0 0
"lncRNA_9463" 0 0 26 0 0
"lncRNA_9464" 13 1 28 0 5
"lncRNA_9465" 0 0 36 0 0
"lncRNA_9466" 0 0 0 1 20
"lncRNA_9467" 0 0 0 0 12
"lncRNA_9468" 3 4 0 18 278
"lncRNA_9469" 13 6 23 15 6
"lncRNA_9470" 7 1 33 41 4
"lncRNA_9471" 35 0 36 25 9
"lncRNA_9472" 0 0 28 0 0
"lncRNA_9473" 23 1 0 0 1
"lncRNA_9474" 34 4 115 4 30
"lncRNA_9475" 38 7 99 17 16
"lncRNA_9476" 5 0 168 7 0
"lncRNA_9477" 0 3 39 12 3
"lncRNA_9478" 22 0 94 4 11
"lncRNA_9479" 15 10 79 2 23
"lncRNA_9480" 32 6 139 14 20
"lncRNA_9481" 38 17 39 18 30
"lncRNA_9482" 12 8 19 0 31
"lncRNA_9483" 27 3 20 2 8
"lncRNA_9484" 2 0 54 0 4
"lncRNA_9485" 321 95 119 118 505
"lncRNA_9486" 130 21 261 136 42
"lncRNA_9488" 367 135 528 243 476
"lncRNA_9489" 8 0 214 36 6
"lncRNA_9492" 1680 429 1697 427 1798
"lncRNA_9494" 6 0 60 0 8
"lncRNA_9495" 31 4 67 17 16
"lncRNA_9496" 8 0 42 4 1
"lncRNA_9497" 12 28 75 0 10
"lncRNA_9498" 4 32 59 46 220
"lncRNA_9499" 0 0 3 1 8
"lncRNA_9503" 0 0 0 26 6
"lncRNA_9504" 0 0 48 0 0
"lncRNA_9505" 0 0 60 3 0
"lncRNA_9506" 0 0 36 0 0
"lncRNA_9507" 69 22 14 0 0
"lncRNA_9508" 0 0 40 0 0
"lncRNA_9509" 53 24 40 44 83
"lncRNA_9510" 2 2 32 0 2
"lncRNA_9511" 9 0 40 20 23
"lncRNA_9512" 0 0 26 0 0
"lncRNA_9513" 0 0 96 0 1
"lncRNA_9514" 7355 4659 2137 3569 8064
"lncRNA_9515" 567 128 1167 380 312
"lncRNA_9516" 461 130 2328 685 595
"lncRNA_9517" 9 29 133 50 48
"lncRNA_9518" 0 0 34 4 8
"lncRNA_9519" 9 0 28 9 13
"lncRNA_9520" 19 6 0 18 47
"lncRNA_9521" 0 0 47 0 0
"lncRNA_9522" 12 5 54 6 43
"lncRNA_9523" 17 5 23 23 122
"lncRNA_9524" 33 2 1 1 29
"lncRNA_9525" 0 0 0 0 148
"lncRNA_9526" 148 76 438 144 245
"lncRNA_9528" 0 0 2 0 200
"lncRNA_9529" 0 25 20 8 127
"lncRNA_9530" 90 217 92 38 49
"lncRNA_9531" 119 5 46 0 9
"lncRNA_9532" 9 6 61 0 7
"lncRNA_9533" 0 0 0 0 28
"lncRNA_9534" 0 15 42 0 13
"lncRNA_9535" 4 0 70 5 11
"lncRNA_9536" 1 0 26 8 12
"lncRNA_9537" 4 0 40 2 11
"lncRNA_9538" 20 0 85 2 6
"lncRNA_9539" 9 20 70 5 0
"lncRNA_9540" 69 0 0 7 14
"lncRNA_9541" 2 164 2 266 765
"lncRNA_9542" 162 53690 187 1002 127
"lncRNA_9543" 8 0 32 0 0
"lncRNA_9544" 10 12 0 3 13
"lncRNA_9545" 514 168 317 148 538
"lncRNA_9546" 15 4 62 4 6
"lncRNA_9547" 3 0 30 0 0
"lncRNA_9548" 13 3 168 0 46
"lncRNA_9550" 8 0 0 8 2
"lncRNA_9551" 82 45 549 31 62
"lncRNA_9552" 2 0 13 0 4
"lncRNA_9553" 424 95 900 163 427
"lncRNA_9554" 51 4 144 30 21
"lncRNA_9555" 39 4 38 4 35
"lncRNA_9556" 20 91 17 1 32
"lncRNA_9557" 0 0 0 0 8
"lncRNA_9565" 62 49 21 65 319
"lncRNA_9567" 204 116 407 155 211
"lncRNA_9568" 353 123 214 107 491
"lncRNA_9569" 60 0 0 20 74
"lncRNA_9570" 0 4 48 0 4
"lncRNA_9571" 2 2 46 6 0
"lncRNA_9572" 24 0 0 8 113
"lncRNA_9573" 31 19 40 14 49
"lncRNA_9574" 2 3 26 0 0
"lncRNA_9575" 2 0 28 0 0
"lncRNA_9576" 0 0 44 0 0
"lncRNA_9577" 0 0 36 0 0
"lncRNA_9578" 0 0 32 0 0
"lncRNA_9579" 0 12 85 65 0
"lncRNA_9580" 8 1 69 16 14
"lncRNA_9581" 0 16 92 36 0
"lncRNA_9582" 47 5 1 21 0
"lncRNA_9583" 326 23 427 36 64
"lncRNA_9584" 18 10 0 12 19
"lncRNA_9586" 2219 89 362 390 2330
"lncRNA_9587" 527 11 22 39 688
"lncRNA_9588" 91 2 10 22 188
"lncRNA_9589" 238 126 214 86 189
"lncRNA_9590" 82 4 122 21 67
"lncRNA_9594" 629 644 3 2 2
"lncRNA_9595" 0 8 0 35 3
"lncRNA_9596" 17 2 182 38 15
"lncRNA_9597" 18 2 117 11 7
"lncRNA_9598" 0 8 29 3 19
"lncRNA_9599" 379 131 321 235 332
"lncRNA_9600" 0 39 86 88 71
"lncRNA_9601" 0 18 114 90 6
"lncRNA_9602" 0 5 70 23 6
"lncRNA_9603" 13 0 42 0 3
"lncRNA_9604" 5 1 57 0 3
"lncRNA_9605" 0 25 0 0 0
"lncRNA_9606" 4 0 27 0 0
"lncRNA_9607" 7 1 52 5 2
"lncRNA_9608" 0 0 28 0 0
"lncRNA_9609" 0 0 30 6 4
"lncRNA_9610" 0 0 56 0 2
"lncRNA_9611" 33 42 0 29 170
"lncRNA_9613" 145 18 96 97 195
"lncRNA_9614" 106 11 121 34 149
"lncRNA_9615" 27 14 48 4 15
"lncRNA_9616" 5 0 28 0 0
"lncRNA_9617" 6 4 36 2 0
"lncRNA_9618" 1 0 0 0 6
"lncRNA_9619" 0 1 40 5 2
"lncRNA_9620" 140 188 0 0 0
"lncRNA_9621" 11 0 30 0 0
"lncRNA_9622" 6 4 52 0 0
"lncRNA_9623" 82 329 0 0 0
"lncRNA_9624" 162 134 226 71 224
"lncRNA_9625" 182 103 280 106 168
"lncRNA_9626" 0 12 14 0 30
"lncRNA_9627" 11 0 28 0 0
